acyl_chlorides,amines,Controls,HTE_rate,Fast_unmeasurable,Slow_unreliable,HTE_lnk,amine_smiles,acid_smiles,test splits,is_biased,bias,corrected_HTE_rate_all,corrected_HTE_rate,predicted_bias,correction_applied,classified_rate,reaction,Name,NMR_rate,residual_bias
1,21,11.76353277,44.30919322,False,False,1.6464938424872213,COCCOc1ccccc1N,ClC(c1ccc(F)cc1)=O,TRAIN,False,0.0,43.28578461504463,44.30919322,1.023408604955367,False,0,rxn_01_21,Acid chloride 1 + Amine 21,7.953,1.023408604955367
1,22,11.76353277,853.3333333,False,False,2.9311187105752223,CCC(N)CC,ClC(c1ccc(F)cc1)=O,TRAIN,False,0.0,852.4408039568655,853.3333333,0.8925293431346143,False,0,,,,0.8925293431346143
1,23,11.76353277,11.27418658,False,True,1.0520852178173188,CC1CCCC(C)N1,ClC(c1ccc(F)cc1)=O,TRAIN,True,6.371112575,6.634229641062903,6.634229641062903,4.639956938937098,True,0,rxn_01_23,Acid chloride 1 + Amine 23,4.8602,-1.7311556360629021
1,24,11.76353277,13.68885965,False,True,1.1363672707534085,Nc1ccc(C=C)cc1,ClC(c1ccc(F)cc1)=O,TRAIN,True,3.9564395050000005,11.01530928773887,11.01530928773887,2.6735503622611296,True,0,rxn_01_24,Acid chloride 1 + Amine 24,5.3957,-1.282889142738871
1,25,11.76353277,65.03801073,False,False,1.8131672493419149,Cc1ccc(N)cc1,ClC(c1ccc(F)cc1)=O,TRAIN,False,0.0,64.90948748121365,65.03801073,0.12852324878635138,False,0,rxn_01_25,Acid chloride 1 + Amine 25,19.0456,0.12852324878635138
1,26,11.76353277,29.56872763,False,False,1.470832636830519,Cc1cccc(N)c1,ClC(c1ccc(F)cc1)=O,TRAIN,False,0.0,29.140329481801572,29.56872763,0.42839814819842986,False,0,rxn_01_26,Acid chloride 1 + Amine 26,10.3172,0.42839814819842986
1,27,11.76353277,7.907942472,False,True,0.8980635012860668,CC(C)NC1CCCCC1,ClC(c1ccc(F)cc1)=O,TRAIN,True,9.737356683,1.5913797254122635,1.5913797254122635,6.316562746587737,True,0,rxn_01_27,Acid chloride 1 + Amine 27,3.579,-3.420793936412263
1,28,11.76353277,38.57217228,False,False,1.586274097840673,COc1ccccc1N,ClC(c1ccc(F)cc1)=O,TRAIN,False,0.0,37.39463808453113,38.57217228,1.1775341954688652,False,0,rxn_01_28,Acid chloride 1 + Amine 28,9.0303,1.1775341954688652
1,29,11.76353277,7.055067372,False,True,0.8485011653828017,NC(c1ccccc1)(c2ccccc2)c3ccccc3,ClC(c1ccc(F)cc1)=O,TRAIN,True,10.590231783,0.0,0.0,7.635219058922362,True,0,rxn_01_29,Acid chloride 1 + Amine 29,0.3256,-2.955012724077638
1,30,11.76353277,6.090462504,False,True,0.7846502738000665,Cc1cccc(C)c1N,ClC(c1ccc(F)cc1)=O,TRAIN,True,11.554836650999999,0.0,0.0,8.965622730632138,True,0,rxn_01_30,Acid chloride 1 + Amine 30,0.9864,-2.589213920367861
1,31,11.76353277,16.7327901,False,True,1.2235683631981462,CC1CN(C(OC(C)(C)C)=O)CC(C)N1,ClC(c1ccc(F)cc1)=O,TRAIN,True,0.912509055000001,14.166044842086045,14.166044842086045,2.566745257913955,True,0,rxn_01_31,Acid chloride 1 + Amine 31,3.7341,1.6542362029139541
1,32,11.76353277,6.521297371,False,True,0.8143340044767117,N#CCCNc1ccccc1,ClC(c1ccc(F)cc1)=O,TRAIN,True,11.124001784,0.0,0.0,8.663798464027302,True,0,rxn_01_32,Acid chloride 1 + Amine 32,0.5023,-2.460203319972699
1,33,11.76353277,7.587329286,False,True,0.8800889326194261,Nc1ccccc1F,ClC(c1ccc(F)cc1)=O,TRAIN,True,10.057969869,0.0,0.0,8.571613966402394,True,0,rxn_01_33,Acid chloride 1 + Amine 33,0.3706,-1.486355902597607
1,35,11.76353277,14.54879537,False,True,1.1628270355336134,COc1cccc(N)c1,ClC(c1ccc(F)cc1)=O,TRAIN,True,3.0965037849999995,12.760173777545551,12.760173777545551,1.7886215924544484,True,0,rxn_01_35,Acid chloride 1 + Amine 35,4.0083,-1.307882192545551
1,36,11.76353277,9.486291367,False,True,0.9770964596724828,Nc1ccc(cc1)C(=O)c2ccccc2,ClC(c1ccc(F)cc1)=O,TRAIN,True,8.159007788,2.726489064254932,2.726489064254932,6.759802302745068,True,0,rxn_01_36,Acid chloride 1 + Amine 36,0.1288,-1.3992054852549325
1,37,11.76353277,21.81195187,False,False,1.3386945307066749,FC1=CC=C(OC2=CC=C(N)C=C2)C=C1,ClC(c1ccc(F)cc1)=O,TEST1,False,0.0,20.442431200755447,21.81195187,1.3695206692445554,False,0,rxn_01_37,Amine 37 + Acid Chloride 1,11.833,1.3695206692445554
1,38,11.76353277,3413.0,False,False,3.533136288278639,ClC(C=C1)=CC=C1C(N2CCNCC2)C3=CC=CC=C3,ClC(c1ccc(F)cc1)=O,TEST1,False,0.0,3413.0,3413.0,0.0,False,1,rxn_01_38,Acid chloride 1 + Amine 38,2191.3634,0.0
1,39,11.76353277,750.0,False,False,2.8750612633917,NC1=CC=C(N2CCOCC2)C=C1,ClC(c1ccc(F)cc1)=O,TEST1,False,0.0,749.8729490413544,750.0,0.1270509586455063,False,0,rxn_01_39,Acid chloride 1 + Amine 39,138.6262,0.1270509586455063
1,40,11.76353277,7.34,False,True,0.8656960599160706,NC1=CC(C2=CC=CC=C2)=CC=C1,ClC(c1ccc(F)cc1)=O,TEST1,True,10.305299155,4.958482337916083,4.958482337916083,2.381517662083917,True,0,rxn_01_40,Acid chloride 1 + Amine 40,12.673,-7.923781492916083
1,41,11.76353277,4.1,False,True,0.6127838567197355,NC1=C(OC2=CC=CC=C2)C=CC=C1,ClC(c1ccc(F)cc1)=O,TEST1,True,13.545299155,0.0,0.0,7.101182557555367,True,0,rxn_01_41,Acid chloride 1 + Amine 41,1.434,-6.4441165974446335
1,42,11.76353277,6.06,False,True,0.7824726241662862,NC1=CC=CC(C#C)=C1,ClC(c1ccc(F)cc1)=O,TEST1,True,11.585299155000001,3.953713005746285,3.953713005746285,2.106286994253715,True,0,rxn_01_42,Acid chloride 1 + Amine 42,1.2271,-9.479012160746286
1,43,11.76353277,243.2995,False,False,2.386141216421718,NC1=CC(CCC2)=C2C=C1,ClC(c1ccc(F)cc1)=O,TEST1,False,0.0,243.01430066974885,243.2995,0.28519933025114014,False,0,rxn_01_43,Acid chloride 1 + Amine 43,197.6356,0.28519933025114014
1,44,11.76353277,200.7105,False,False,2.3025700928301824,NC1=CC2=C(OCCO2)C=C1,ClC(c1ccc(F)cc1)=O,TEST1,False,0.0,200.4267729598897,200.7105,0.28372704011029504,False,0,rxn_01_44,Acid chloride 1 + Amine 44,43.4062,0.28372704011029504
1,45,11.76353277,9.385,False,True,0.9724342769573652,ClC1=CC(OC)=C(N)C=C1OC,ClC(c1ccc(F)cc1)=O,TEST1,True,8.260299155,0.9523455857365093,0.9523455857365093,8.43265441426349,True,0,rxn_01_45,Acid chloride 1 + Amine 45,3.5339,0.17235525926349027
1,46,11.76353277,39.6485,False,False,1.5982267615389816,NC1=CC2=C(C=C1)C3=CC=CC=C3C2,ClC(c1ccc(F)cc1)=O,TEST1,False,0.0,39.220627408692685,39.6485,0.4278725913073104,False,0,rxn_01_46,Acid chloride 1 + Amine 46,10.9399,0.4278725913073104
1,47,11.76353277,38.678,False,False,1.587464009066074,NC1=CC=C(OC2=CC=CC=C2)C=C1,ClC(c1ccc(F)cc1)=O,TEST1,False,0.0,38.43582224596046,38.678,0.24217775403953717,False,0,rxn_01_47,Acid chloride 1 + Amine 47,10.3811,0.24217775403953717
