acyl_chlorides,amines,y_true,y_pred,y_std_boot,y_ci95_lower,y_ci95_upper,split
13,31,2.2191334097218745,2.111707808498632,2.847152294724552e-09,2.1117078029363827,2.11170781417778,TEST
13,32,2.216413193068405,2.340483682205708,4.408687273319382e-09,2.3404836742611743,2.340483691648967,TEST
14,3,2.9995510504984804,2.839073054709859,2.3733302384351727e-09,2.8390730501612835,2.8390730593275797,TEST
14,14,2.6589210464292243,2.319411450585986,3.4151826874544203e-09,2.3194114441407208,2.3194114573518396,TEST
14,17,3.1167055943194395,2.705135754724086,4.609419464995161e-09,2.7051357452965332,2.705135763468506,TEST
14,18,2.6603076103403294,2.931283697887893,4.006407914622221e-09,2.931283690436335,2.931283706119536,TEST
14,20,3.885361220031512,2.6922659907804922,3.23463281606013e-09,2.692265983985363,2.6922659969211313,TEST
14,21,3.1514136320961423,2.80898669130564,6.378063800967882e-09,2.808986677655702,2.8089867033349782,TEST
14,23,2.2742830166092114,2.29225054667003,2.704016434519212e-09,2.2922505413035292,2.2922505520368452,TEST
14,26,3.2321487063409915,2.7116425617973157,3.088737637878355e-09,2.7116425560808577,2.711642568239597,TEST
14,28,3.584331224367531,2.8712594699467044,2.5361911745365308e-09,2.8712594646001577,2.871259474554458,TEST
15,12,0.9652270874078064,1.1787205493734618,1.3586430348504019e-09,1.1787205466823523,1.1787205519026525,TEST
15,15,0.663625798099341,1.1770955118429574,2.342790696958107e-09,1.1770955069300182,1.1770955158792977,TEST
15,18,0.8933844853587353,1.2951757243645556,3.256946070496162e-09,1.2951757183901937,1.2951757312575103,TEST
15,36,0.755678304987546,1.3189546611843774,2.875752380200016e-09,1.3189546549850282,1.3189546666730902,TEST
16,4,2.269712883557757,1.907470635118936,3.322634967902314e-09,1.907470629452059,1.907470642188556,TEST
16,10,1.6348879324268837,1.5613047463886964,2.2071478014829263e-09,1.561304741856626,1.5613047507404303,TEST
16,12,0.6502613552718077,0.6501711000523344,1.5213548130864361e-09,0.650171097158316,0.6501711032376386,TEST
16,16,3.419520975712839,2.5342827501353966,5.676047401683571e-09,2.534282739769111,2.5342827621353026,TEST
16,28,1.252605541210554,1.263786001346596,2.2541293634111286e-09,1.263785997200792,1.2637860060798294,TEST
17,6,1.731448505387122,1.6016543391791636,2.9010757188736365e-09,1.6016543338762401,1.601654345053496,TEST
17,8,1.2115855788989762,1.3834765274522187,2.612409519108069e-09,1.3834765224458259,1.3834765327927836,TEST
17,10,2.310458272502587,2.5961742554821545,2.5739755379328296e-09,2.5961742502253897,2.5961742602898994,TEST
17,12,1.3048988672582988,1.588725755857697,1.9275295038087053e-09,1.5887257519029843,1.5887257592779687,TEST
17,25,2.207503074027805,2.4939303774794417,2.1958700662279322e-09,2.493930373425927,2.493930382221594,TEST
17,31,1.8334632332387368,1.698199700347065,1.1124848610846919e-09,1.6981996982579746,1.6981997026439957,TEST
18,12,-0.1581060393197203,0.7290686434438469,1.5556089079305197e-09,0.7290686402285198,0.729068646271849,TEST
18,16,2.635743393971506,3.0664147310755747,3.92257632500987e-09,3.066414723364413,3.0664147386277265,TEST
18,17,0.4604059250321966,0.806190203927468,1.7154564233086904e-09,0.806190200548313,0.8061902071357929,TEST
18,18,-0.2129872736497993,0.7121573678417648,1.2390062725893197e-09,0.7121573652023448,0.7121573702123561,TEST
18,31,-0.1651710479715766,0.8306262209667834,2.2728217369994155e-09,0.830626216354062,0.8306262251764623,TEST
18,36,-0.518621997318092,0.6881106015767977,2.7328112947474215e-09,0.6881105959958352,0.6881106066561727,TEST
19,4,3.411517675006757,2.6380325631463863,6.23433663932893e-09,2.6380325525369512,2.6380325766777166,TEST
19,5,1.8911907637043,2.233254983517199,2.701970183728404e-09,2.2332549780752644,2.2332549886894832,TEST
19,6,1.7540476375392515,1.643507027829953,3.1529814445944004e-09,1.643507022234909,1.6435070348585117,TEST
19,15,1.8389579559139224,1.7638552498594353,3.3935929897687504e-09,1.76385524289601,1.7638552557897131,TEST
19,25,2.6797335597756007,2.4879207899630766,3.0038115352386438e-09,2.4879207843668527,2.4879207960878422,TEST
19,29,1.285837440293592,1.5955295132158056,4.875413095082e-09,1.5955295040079644,1.5955295228287223,TEST
19,33,1.6045430721448617,1.6289399673339886,4.08310550266249e-09,1.6289399587503928,1.6289399746422124,TEST
19,35,1.9666896922353891,1.8239216667300115,1.584957664841505e-09,1.8239216636315703,1.8239216698446388,TEST
20,4,2.6623119320265687,2.2363441019434966,7.911707554073354e-09,2.236344087765803,2.236344119776507,TEST
20,7,2.1716416389190734,1.956351892374878,3.878422625240732e-09,1.9563518851927526,1.956351900799971,TEST
20,10,2.134562334126135,2.0902281215897625,3.892427245906923e-09,2.090228113947367,2.090228129672502,TEST
