acyl_chlorides,amines,HTE_lnk_corrected,test splits,acyl_pka_lowest,acyl_Charges_Hs_avg_x_has_num_Hs,acyl_BV_Hs_avg,acyl_num_Hs_x_has_num_Hs,acyl_has_acidic_H_for_pka_lowest,acyl_fukui_N_Hs_avg,acyl_pka_aHs,acyl_Charges_main_atom,acyl_BV_secondary_avg,acyl_pka_aHs_x_has_pKa_features,acyl_fukui_E_Hs_avg,acyl_BV_secondary_2,acyl_has_pKa_features,acyl_num_Hs,acyl_Charges_Hs_avg,acyl_BV_Hs_avg_x_has_num_Hs,acyl_has_acidic_H_for_pka_aHs,acyl_has_num_Hs,acyl_Charges_secondary_2,acyl_pka_aHs_x_has_acidic_H,acyl_fukui_E_secondary_2
1,23,0.8217905003599802,TRAIN,50.0,0.0,0.0,0,0,0.0,50.0,0.2998544971362415,80.92844149743784,0.0,0.0,112.71296099478378,0,0,0.0,0.0,0,0,-0.0078105595941273,0.0,0.0470620374759706
1,24,1.0419966958630476,TRAIN,50.0,0.0,0.0,0,0,0.0,50.0,0.2998544971362415,80.92844149743784,0.0,0.0,112.71296099478378,0,0,0.0,0.0,0,0,-0.0078105595941273,0.0,0.0470620374759706
1,25,1.8131672493419149,TRAIN,50.0,0.0,0.0,0,0,0.0,50.0,0.2998544971362415,80.92844149743784,0.0,0.0,112.71296099478378,0,0,0.0,0.0,0,0,-0.0078105595941273,0.0,0.0470620374759706
1,26,1.470832636830519,TRAIN,50.0,0.0,0.0,0,0,0.0,50.0,0.2998544971362415,80.92844149743784,0.0,0.0,112.71296099478378,0,0,0.0,0.0,0,0,-0.0078105595941273,0.0,0.0470620374759706
1,27,0.20177382062419824,VAL,50.0,0.0,0.0,0,0,0.0,50.0,0.2998544971362415,80.92844149743784,0.0,0.0,112.71296099478378,0,0,0.0,0.0,0,0,-0.0078105595941273,0.0,0.0470620374759706
1,28,1.586274097840673,TRAIN,50.0,0.0,0.0,0,0,0.0,50.0,0.2998544971362415,80.92844149743784,0.0,0.0,112.71296099478378,0,0,0.0,0.0,0,0,-0.0078105595941273,0.0,0.0470620374759706
1,31,1.1512486121435614,TRAIN,50.0,0.0,0.0,0,0,0.0,50.0,0.2998544971362415,80.92844149743784,0.0,0.0,112.71296099478378,0,0,0.0,0.0,0,0,-0.0078105595941273,0.0,0.0470620374759706
1,35,1.105856589054512,TRAIN,50.0,0.0,0.0,0,0,0.0,50.0,0.2998544971362415,80.92844149743784,0.0,0.0,112.71296099478378,0,0,0.0,0.0,0,0,-0.0078105595941273,0.0,0.0470620374759706
1,36,0.43560376006282575,TRAIN,50.0,0.0,0.0,0,0,0.0,50.0,0.2998544971362415,80.92844149743784,0.0,0.0,112.71296099478378,0,0,0.0,0.0,0,0,-0.0078105595941273,0.0,0.0470620374759706
1,37,1.3386945307066747,VAL,50.0,0.0,0.0,0,0,0.0,50.0,0.2998544971362415,80.92844149743784,0.0,0.0,112.71296099478378,0,0,0.0,0.0,0,0,-0.0078105595941273,0.0,0.0470620374759706
1,38,3.533136288278639,VAL,50.0,0.0,0.0,0,0,0.0,50.0,0.2998544971362415,80.92844149743784,0.0,0.0,112.71296099478378,0,0,0.0,0.0,0,0,-0.0078105595941273,0.0,0.0470620374759706
1,39,2.8750612633917,TEST1,50.0,0.0,0.0,0,0,0.0,50.0,0.2998544971362415,80.92844149743784,0.0,0.0,112.71296099478378,0,0,0.0,0.0,0,0,-0.0078105595941273,0.0,0.0470620374759706
1,40,0.6953487706252319,TEST1,50.0,0.0,0.0,0,0,0.0,50.0,0.2998544971362415,80.92844149743784,0.0,0.0,112.71296099478378,0,0,0.0,0.0,0,0,-0.0078105595941273,0.0,0.0470620374759706
1,42,0.5970051413473701,TRAIN,50.0,0.0,0.0,0,0,0.0,50.0,0.2998544971362415,80.92844149743784,0.0,0.0,112.71296099478378,0,0,0.0,0.0,0,0,-0.0078105595941273,0.0,0.0470620374759706
1,43,2.386141216421718,TRAIN,50.0,0.0,0.0,0,0,0.0,50.0,0.2998544971362415,80.92844149743784,0.0,0.0,112.71296099478378,0,0,0.0,0.0,0,0,-0.0078105595941273,0.0,0.0470620374759706
1,44,2.302570092830182,TRAIN,50.0,0.0,0.0,0,0,0.0,50.0,0.2998544971362415,80.92844149743784,0.0,0.0,112.71296099478378,0,0,0.0,0.0,0,0,-0.0078105595941273,0.0,0.0470620374759706
1,45,-0.021205426764685627,TRAIN,50.0,0.0,0.0,0,0,0.0,50.0,0.2998544971362415,80.92844149743784,0.0,0.0,112.71296099478378,0,0,0.0,0.0,0,0,-0.0078105595941273,0.0,0.0470620374759706
1,46,1.5982267615389816,VAL,50.0,0.0,0.0,0,0,0.0,50.0,0.2998544971362415,80.92844149743784,0.0,0.0,112.71296099478378,0,0,0.0,0.0,0,0,-0.0078105595941273,0.0,0.0470620374759706
1,47,1.587464009066074,TRAIN,50.0,0.0,0.0,0,0,0.0,50.0,0.2998544971362415,80.92844149743784,0.0,0.0,112.71296099478378,0,0,0.0,0.0,0,0,-0.0078105595941273,0.0,0.0470620374759706
1,48,1.3908291687001455,TRAIN,50.0,0.0,0.0,0,0,0.0,50.0,0.2998544971362415,80.92844149743784,0.0,0.0,112.71296099478378,0,0,0.0,0.0,0,0,-0.0078105595941273,0.0,0.0470620374759706
2,3,1.312588285611738,TEST1,50.0,0.0,0.0,0,0,0.0,50.0,0.2987426555431631,80.88608235893136,0.0,0.0,112.66694118998662,0,0,0.0,0.0,0,0,-0.0046863794992626,0.0,0.0462802491753558
2,4,2.463757293148109,TRAIN,50.0,0.0,0.0,0,0,0.0,50.0,0.2987426555431631,80.88608235893136,0.0,0.0,112.66694118998662,0,0,0.0,0.0,0,0,-0.0046863794992626,0.0,0.0462802491753558
2,5,1.2035382082960937,TRAIN,50.0,0.0,0.0,0,0,0.0,50.0,0.2987426555431631,80.88608235893136,0.0,0.0,112.66694118998662,0,0,0.0,0.0,0,0,-0.0046863794992626,0.0,0.0462802491753558
2,6,1.2339887782299857,TEST1,50.0,0.0,0.0,0,0,0.0,50.0,0.2987426555431631,80.88608235893136,0.0,0.0,112.66694118998662,0,0,0.0,0.0,0,0,-0.0046863794992626,0.0,0.0462802491753558
2,7,1.7055273278311804,TRAIN,50.0,0.0,0.0,0,0,0.0,50.0,0.2987426555431631,80.88608235893136,0.0,0.0,112.66694118998662,0,0,0.0,0.0,0,0,-0.0046863794992626,0.0,0.0462802491753558
2,8,0.8272072256497836,TRAIN,50.0,0.0,0.0,0,0,0.0,50.0,0.2987426555431631,80.88608235893136,0.0,0.0,112.66694118998662,0,0,0.0,0.0,0,0,-0.0046863794992626,0.0,0.0462802491753558
2,9,1.0691919817071538,TRAIN,50.0,0.0,0.0,0,0,0.0,50.0,0.2987426555431631,80.88608235893136,0.0,0.0,112.66694118998662,0,0,0.0,0.0,0,0,-0.0046863794992626,0.0,0.0462802491753558
2,10,1.7192432632314303,TEST1,50.0,0.0,0.0,0,0,0.0,50.0,0.2987426555431631,80.88608235893136,0.0,0.0,112.66694118998662,0,0,0.0,0.0,0,0,-0.0046863794992626,0.0,0.0462802491753558
2,11,0.8091021735322621,TEST1,50.0,0.0,0.0,0,0,0.0,50.0,0.2987426555431631,80.88608235893136,0.0,0.0,112.66694118998662,0,0,0.0,0.0,0,0,-0.0046863794992626,0.0,0.0462802491753558
2,12,0.8415342627719524,TEST1,50.0,0.0,0.0,0,0,0.0,50.0,0.2987426555431631,80.88608235893136,0.0,0.0,112.66694118998662,0,0,0.0,0.0,0,0,-0.0046863794992626,0.0,0.0462802491753558
2,13,1.683942475593247,TRAIN,50.0,0.0,0.0,0,0,0.0,50.0,0.2987426555431631,80.88608235893136,0.0,0.0,112.66694118998662,0,0,0.0,0.0,0,0,-0.0046863794992626,0.0,0.0462802491753558
2,14,1.0452766085283072,TRAIN,50.0,0.0,0.0,0,0,0.0,50.0,0.2987426555431631,80.88608235893136,0.0,0.0,112.66694118998662,0,0,0.0,0.0,0,0,-0.0046863794992626,0.0,0.0462802491753558
