acyl_chlorides,amines,y_true,y_pred,y_std_members,y_std_boot,y_ci95_lower,y_ci95_upper,split
8,6,1.1418999726532808,1.0230372178697946,0.09195955003042815,0.03250423759437157,0.9593289121848263,1.086745523554763,TRAIN
8,8,0.5484170453859754,0.6419873970420481,0.06896164168958673,0.02433859944241765,0.5942837421349095,0.6896910519491867,TRAIN
8,10,1.8462809388780268,1.6552925084734065,0.15577126143448722,0.05386920319744829,1.549708870206408,1.760876146740405,TRAIN
8,11,0.4670552455794138,0.5404357161914641,0.04402262946902095,0.015056664795479383,0.5109246531923245,0.5699467791906038,TRAIN
8,12,0.6492533557053539,0.6482486200976285,0.13258720883550698,0.046746330729098534,0.5566258118685954,0.7398714283266616,TRAIN
8,15,0.3166943728486737,0.6970499692926324,0.19903999784305398,0.06754451894987418,0.564662712150879,0.8294372264343858,TRAIN
8,16,3.533178701877738,3.4494308895577466,0.09749340844114937,0.03440126821550616,3.3820044038553547,3.5168573752601384,TRAIN
8,17,1.0534549496017598,1.0984907307648615,0.08708343460420209,0.030524215561708087,1.0386632682639136,1.1583181932658093,TRAIN
8,20,0.3877670535093782,0.5847745145118699,0.1355721902376063,0.04702537567224581,0.4926047781942681,0.6769442508294716,TRAIN
8,21,1.5820480751358044,1.591970165153043,0.05846375291707494,0.020462369608835757,1.551863920719725,1.632076409586361,TRAIN
8,23,1.0249845910178272,0.9585979108365035,0.09337256548768684,0.032107920745195764,0.8956663861759198,1.0215294354970872,TRAIN
8,25,1.810568407358671,1.6951204965818842,0.1821733238281059,0.0634180546606211,1.570821109447067,1.8194198837167015,TRAIN
8,29,0.6603450282786112,0.5866854640112515,0.0825080548268983,0.029517534469879852,0.528831096450287,0.6445398315722161,TRAIN
8,31,0.5083826823713391,0.7914716615650873,0.1409159169546145,0.04780334050978605,0.6977771141659066,0.885166208964268,TRAIN
8,33,0.5636005805059584,0.6556006558651143,0.20809692433497273,0.07296178946886796,0.5125955485061331,0.7986057632240955,TRAIN
9,7,1.1636418113863178,1.351664387278048,0.10319627938946396,0.036546290867780495,1.2800336571771982,1.423295117378898,TRAIN
9,8,0.2285831274152241,0.34613675429263047,0.07030583137360309,0.024480665001972435,0.29815465088876447,0.39411885769649646,TRAIN
9,11,0.3975052477111646,0.4060962441504315,0.04211714892646225,0.014537427857051094,0.37760288555061133,0.43458960275025166,TRAIN
9,13,0.8702573249459444,1.086376338731524,0.1071530433782606,0.036340732649966824,1.015148502737589,1.1576041747254588,TRAIN
9,14,0.8664231067365935,0.8861216869269509,0.12656213052197893,0.044392948634565436,0.7991115076032027,0.9731318662506991,TRAIN
9,17,-0.0149109029848781,0.45522423393978045,0.19297769651010102,0.06535973281281479,0.32711915762666344,0.5833293102528975,TRAIN
