acyl_chlorides,amines,y_true,y_pred,ci_lower,ci_upper,radius,split
1,4,2.628538444878437,2.4920958784898923,2.1516810763522134,2.8325106806275713,0.34041480213767894,TEST
1,7,1.817767004871492,1.7605010336089078,1.4200862314712288,2.1009158357465867,0.34041480213767894,TEST
1,18,0.8126459728437819,0.9192169800259724,0.5788021778882935,1.2596317821636513,0.34041480213767894,TEST
1,21,1.6464938424872213,1.816268552653581,1.475853750515902,2.1566833547912596,0.3404148021376787,TEST
1,28,1.586274097840673,1.3236289021105525,1.228584136016896,1.418673668204209,0.09504476609365642,TEST
1,37,1.3386945307066749,1.3218576902605013,0.9814428881228223,1.6622724923981802,0.34041480213767894,TEST
1,42,0.5970051413473701,0.903719307754742,0.563304505617063,1.2441341098924208,0.34041480213767883,TEST
2,6,1.2339887782299857,1.120839053844394,0.8480705779314465,1.3936075297573414,0.2727684759129474,TEST
2,7,1.7055273278311804,1.3626135983591476,1.0221987962214687,1.7030284004968266,0.34041480213767894,TEST
3,21,1.1665875050799814,1.040588552007059,0.7001737498693801,1.381003354144738,0.34041480213767894,TEST
3,22,2.047058858308353,2.049811134081174,1.7093963319434953,2.390225936218853,0.34041480213767894,TEST
3,27,0.7401793267991856,0.8820415876112312,0.5416267854735523,1.2224563897489102,0.34041480213767905,TEST
3,33,0.4761663061386466,0.2713652307633888,-0.06904957137429013,0.6117800329010677,0.34041480213767894,TEST
3,37,1.1448950451451592,0.9707449059110276,0.6303301037733486,1.3111597080487065,0.34041480213767894,TEST
4,3,2.509494237018178,2.2663296301752984,2.0325683221964677,2.500090938154129,0.23376130797883077,TEST
4,7,2.746594283961722,2.5649406649137645,2.2245258627760855,2.9053554670514434,0.34041480213767894,TEST
4,9,1.9558139377153672,1.4695847327795537,1.1291699306418748,1.8099995349172326,0.34041480213767894,TEST
4,14,1.977088178356645,2.304606176144965,1.964191374007286,2.645020978282644,0.34041480213767894,TEST
4,18,1.943447898074553,1.626914423561416,1.286499621423737,1.9673292256990949,0.34041480213767894,TEST
4,20,1.8146600728698188,1.410317261997098,1.0699024598594191,1.750732064134777,0.34041480213767894,TEST
4,26,2.6938827177131124,2.592280832480544,2.2518660303428653,2.932695634618223,0.34041480213767894,TEST
4,28,2.526508026042672,2.2787820150142823,2.183737248920626,2.3738267811079385,0.0950447660936562,TEST
4,32,1.9612065655905784,1.7183564713248798,1.6567827197047311,1.7799302229450285,0.061573751620148665,TEST
4,35,2.415679611373922,1.8953912442305965,1.5549764420929175,2.2358060463682756,0.34041480213767916,TEST
4,37,2.689977607578294,2.3065624579312063,1.9661476557935273,2.6469772600688852,0.34041480213767894,TEST
5,8,1.4404228695626946,1.7246209349417718,1.3842061328040929,2.0650357370794508,0.34041480213767894,TEST
5,14,2.01005807718128,2.3019172423739733,1.9615024402362944,2.6423320445116523,0.34041480213767894,TEST
5,18,1.8498403404978048,1.8437663308294825,1.5033515286918036,2.1841811329671614,0.34041480213767894,TEST
5,20,1.8198094960806444,1.8279582629040911,1.4875434607664122,2.16837306504177,0.34041480213767894,TEST
5,21,2.5587771199465505,2.3668649275233618,2.026450125385683,2.7072797296610407,0.34041480213767894,TEST
5,31,2.5383644107322194,2.051636076733365,1.7112212745956858,2.3920508788710437,0.34041480213767894,TEST
5,33,2.2670475092258333,1.5139229399070362,1.1735081377693573,1.8543377420447151,0.34041480213767894,TEST
5,35,2.3116211970917626,2.078142896288362,1.737728094150683,2.418557698426041,0.34041480213767894,TEST
5,37,2.1018519162644163,2.2069000808523653,1.8664852787146864,2.5473148829900443,0.34041480213767894,TEST
6,3,1.131993294689315,1.027130611903041,0.7933693039242102,1.2608919198818718,0.23376130797883077,TEST
6,5,1.125952259737334,1.122033630804131,0.781618828666452,1.46244843294181,0.34041480213767894,TEST
6,11,0.5902151406641086,0.566903431653661,0.22648862951598203,0.9073182337913399,0.34041480213767894,TEST
6,17,0.904741971807668,0.92767469568128,0.5872598935436011,1.268089497818959,0.34041480213767894,TEST
7,4,2.064079569638824,2.189169610027017,1.848754807889338,2.529584412164696,0.34041480213767894,TEST
7,13,0.9403485690203964,1.5625130749198293,1.2220982727821503,1.9029278770575082,0.34041480213767894,TEST
7,18,0.6475074266539663,0.5916875270152513,0.25127272487757235,0.9321023291529302,0.34041480213767894,TEST
7,19,3.709269960975831,2.918082085419237,2.577667283281558,3.258496887556916,0.34041480213767894,TEST
7,22,3.72055097137682,2.4222704558702715,2.0818556537325925,2.7626852580079504,0.34041480213767894,TEST
7,29,1.2736204669884716,0.6823746157253876,0.34195981358770866,1.0227894178630665,0.34041480213767894,TEST
7,30,1.2436608497295136,0.7170290167943368,0.33193715955978853,1.102120874028885,0.3850918572345482,TEST
7,33,1.285814592317886,0.5411986850426566,0.20078388290497762,0.8816134871803355,0.34041480213767894,TEST
7,37,0.4758197283800496,1.2513512254592511,0.9109364233215722,1.59176602759693,0.34041480213767894,TEST
8,3,1.1943468339752097,0.992354440180794,0.7585931322019632,1.2261157481596248,0.23376130797883077,TEST
8,4,2.299540952930785,2.269382737689032,1.928967935551353,2.609797539826711,0.34041480213767894,TEST
8,7,1.8403640983673988,2.0483637043776906,1.7079489022400116,2.3887785065153695,0.34041480213767894,TEST
8,9,1.0745306280071691,0.7436136716954713,0.4031988695577924,1.0840284738331503,0.34041480213767894,TEST
8,24,1.021351807714389,0.9474598419458622,0.6070450398081833,1.2878746440835411,0.34041480213767894,TEST
8,26,1.4191507825354612,1.1666399163722605,0.8262251142345816,1.5070547185099394,0.34041480213767894,TEST
8,32,0.0319545888329137,0.8323102431407254,0.7707364915205768,0.8938839947608741,0.061573751620148665,TEST
9,3,0.4139791278315436,0.919667521704001,0.6859062137251702,1.1534288296828317,0.23376130797883066,TEST
9,10,1.0478465098102745,1.2364905944032876,0.8960757922656086,1.5769053965409665,0.34041480213767894,TEST
9,12,0.7124620432642064,0.5214512134452065,0.18103641130752757,0.8618660155828854,0.34041480213767894,TEST
9,16,3.2321487063409915,2.2364318146779056,1.8960170125402267,2.5768466168155846,0.34041480213767894,TEST
9,20,0.8535677392410589,0.3507843640424823,0.01036956190480337,0.6911991661801613,0.340414802137679,TEST
9,25,0.9977231638446568,1.3209194477835475,0.9805046456458686,1.6613342499212265,0.34041480213767894,TEST
9,26,0.4141821522879512,1.0721006975301286,0.7316858953924497,1.4125154996678075,0.34041480213767894,TEST
9,32,0.5037887442479265,0.5042485441018237,0.442674792481675,0.5658222957219725,0.061573751620148776,TEST
9,33,0.9179810523697648,0.3370040326784535,-0.0034107694592254156,0.6774188348161325,0.340414802137679,TEST
9,37,0.3372887661462162,0.9916014618735072,0.6511866597358282,1.3320162640111861,0.34041480213767894,TEST
10,6,0.2098569672141804,0.9442123493389448,0.6714438734259973,1.2169808252518923,0.2727684759129475,TEST
10,8,-0.0338161000181882,0.5062459570127906,0.16583115487511169,0.8466607591504696,0.34041480213767894,TEST
10,9,0.7936869182544245,0.3940957785733117,0.05368097643563274,0.7345105807109906,0.34041480213767894,TEST
10,10,2.076892406979559,1.7678057315828004,1.4273909294451215,2.1082205337204796,0.34041480213767916,TEST
10,17,1.87515581342602,1.1706560706165772,0.8302412684788982,1.5110708727542561,0.34041480213767894,TEST
10,26,1.634697617392311,1.469367145897773,1.1289523437600941,1.809781948035452,0.34041480213767894,TEST
10,28,2.107897144593646,1.3144670389372268,1.2194222728435704,1.4095118050308832,0.09504476609365642,TEST
11,8,2.355157938424429,2.15730203390462,1.8168872317669411,2.497716836042299,0.34041480213767894,TEST
11,23,2.00880125804624,2.0446762143986543,1.7042614122609754,2.3850910165363333,0.34041480213767894,TEST
11,26,2.6461512732611605,2.6438877498963467,2.3034729477586677,2.9843025520340256,0.34041480213767894,TEST
12,4,2.6258150518340497,2.586123540348509,2.2457087382108303,2.926538342486188,0.34041480213767894,TEST
12,25,2.229965202886006,2.0271616328085456,1.6867468306708666,2.3675764349462245,0.34041480213767894,TEST
13,3,2.7329480604716214,2.744206500951345,2.5104451929725142,2.9779678089301758,0.23376130797883077,TEST
13,7,3.0319775014575177,3.0121265849383887,2.6717117828007098,3.3525413870760676,0.34041480213767894,TEST
13,13,3.1393946528738583,2.9371156758533776,2.5967008737156987,3.2775304779910566,0.34041480213767894,TEST
13,18,2.489522882514702,2.7078813101475454,2.3674665080098665,3.0482961122852243,0.34041480213767894,TEST
13,19,2.709269960975831,3.277361607880781,2.936946805743102,3.6177764100184597,0.34041480213767894,TEST
13,21,3.584331224367531,2.684448646260406,2.344033844122727,3.0248634483980847,0.34041480213767894,TEST
13,25,2.9311187105752223,3.140100295357227,2.799685493219548,3.480515097494906,0.34041480213767894,TEST
13,31,2.2191334097218745,2.3853677347025237,2.044952932564845,2.7257825368402027,0.34041480213767894,TEST
13,32,2.216413193068405,2.4804965186871777,2.418922767067029,2.5420702703073266,0.06157375162014889,TEST
14,3,2.9995510504984804,2.9280406756452706,2.69427936766644,3.1618019836241014,0.23376130797883077,TEST
14,14,2.6589210464292243,2.2706737272179294,1.9302589250802504,2.6110885293556083,0.34041480213767894,TEST
14,17,3.1167055943194395,2.6856384462208625,2.3452236440831835,3.0260532483585414,0.34041480213767894,TEST
14,18,2.6603076103403294,2.827979353308729,2.48756455117105,3.168394155446408,0.34041480213767894,TEST
14,20,3.885361220031512,2.640782950410932,2.300368148273253,2.981197752548611,0.34041480213767894,TEST
14,21,3.1514136320961423,2.8480572285976224,2.5076424264599435,3.1884720307353014,0.34041480213767894,TEST
14,23,2.2742830166092114,2.4450109495188705,2.1045961473811916,2.7854257516565495,0.34041480213767894,TEST
14,26,3.2321487063409915,2.935371342458123,2.594956540320444,3.275786144595802,0.34041480213767894,TEST
14,28,3.584331224367531,2.958634122948106,2.8635893568544493,3.0536788890417625,0.09504476609365664,TEST
15,12,0.9652270874078064,1.1844621142500864,0.8440473121124075,1.5248769163877653,0.34041480213767894,TEST
15,15,0.663625798099341,1.023282612647437,0.8128363319403831,1.233728893354491,0.21044628070705396,TEST
15,18,0.8933844853587353,1.1914265400643171,0.8510117379266382,1.531841342201996,0.34041480213767894,TEST
15,36,0.755678304987546,1.162431070399193,0.822016268261514,1.5028458725368719,0.34041480213767894,TEST
16,4,2.269712883557757,2.011980227420404,1.6715654252827252,2.352395029558083,0.34041480213767894,TEST
16,10,1.6348879324268837,1.503253615592957,1.162838813455278,1.843668417730636,0.34041480213767894,TEST
16,12,0.6502613552718077,0.6264605991192622,0.2860457969815833,0.9668754012569412,0.34041480213767894,TEST
16,16,3.419520975712839,2.7075369769931323,2.3671221748554534,3.0479517791308113,0.34041480213767894,TEST
16,28,1.252605541210554,1.3093277996706236,1.2142830335769672,1.40437256576428,0.09504476609365642,TEST
17,6,1.731448505387122,1.85104656518896,1.5782780892760124,2.1238150411019077,0.2727684759129476,TEST
17,8,1.2115855788989762,1.3534928435392086,1.0130780414015297,1.6939076456768876,0.34041480213767894,TEST
17,10,2.310458272502587,2.4683250530234115,2.1279102508857326,2.8087398551610905,0.34041480213767894,TEST
17,12,1.3048988672582988,1.4679061949359753,1.1274913927982964,1.8083209970736542,0.34041480213767894,TEST
17,25,2.207503074027805,2.616323432007854,2.275908629870175,2.956738234145533,0.34041480213767894,TEST
17,31,1.8334632332387368,1.7019678849852906,1.3615530828476117,2.0423826871229696,0.34041480213767894,TEST
18,12,-0.1581060393197203,0.6788399008837466,0.33842509874606763,1.0192547030214256,0.34041480213767905,TEST
18,16,2.635743393971506,2.9022932871513807,2.5618784850137017,3.2427080892890596,0.34041480213767894,TEST
18,17,0.4604059250321966,0.8154295334168479,0.47501473127916893,1.155844335554527,0.34041480213767905,TEST
18,18,-0.2129872736497993,0.6146537302496076,0.2742389281119286,0.9550685323872865,0.34041480213767894,TEST
18,31,-0.1651710479715766,0.7080953222910911,0.3676805201534121,1.04851012442877,0.34041480213767894,TEST
18,36,-0.518621997318092,0.5381734671177859,0.19775866498010697,0.8785882692554648,0.34041480213767894,TEST
19,4,3.411517675006757,3.207658202149851,2.867243400012172,3.54807300428753,0.34041480213767894,TEST
19,5,1.8911907637043,2.144876316449614,1.8044615143119351,2.485291118587293,0.34041480213767894,TEST
19,6,1.7540476375392515,1.843785115680452,1.5710166397675045,2.1165535915933993,0.2727684759129474,TEST
19,15,1.8389579559139224,1.3930706790096072,1.1826243983025533,1.6035169597166612,0.21044628070705396,TEST
19,25,2.6797335597756007,2.622324950332823,2.281910148195144,2.962739752470502,0.34041480213767894,TEST
19,29,1.285837440293592,1.549585347372285,1.209170545234606,1.8900001495099639,0.34041480213767894,TEST
19,33,1.6045430721448617,1.402457426032452,1.062042623894773,1.742872228170131,0.34041480213767894,TEST
19,35,1.9666896922353887,1.831812535781996,1.4913977336443172,2.172227337919675,0.3404148021376787,TEST
20,4,2.6623119320265687,2.788434264189839,2.44801946205216,3.128849066327518,0.34041480213767894,TEST
20,7,2.1716416389190734,2.1602639331800275,1.8198491310423486,2.5006787353177065,0.34041480213767894,TEST
20,10,2.134562334126135,2.217462216228941,1.8770474140912619,2.5578770183666197,0.34041480213767894,TEST
20,20,1.390468255750302,1.315767278571577,0.9753524764338981,1.656182080709256,0.34041480213767894,TEST
20,30,1.1168984128278725,1.4244260705827458,1.0393342133481975,1.8095179278172941,0.3850918572345483,TEST
20,31,1.7973242745473548,1.2271208070420558,0.8867060049043769,1.5675356091797348,0.34041480213767894,TEST
20,32,1.029998764930923,1.369374095367519,1.3078003437473704,1.4309478469876677,0.061573751620148665,TEST
21,36,1.3647073029176289,1.8009174962081178,1.4605026940704389,2.1413322983457967,0.34041480213767894,TEST
22,4,2.1813791683453023,2.3699712476867854,2.0295564455491064,2.7103860498244643,0.34041480213767894,TEST
22,7,1.663367669952938,1.7995698524201258,1.4591550502824469,2.1399846545578045,0.3404148021376787,TEST
22,9,0.6471813512110501,0.6627458649118796,0.32233106277420065,1.0031606670495585,0.34041480213767894,TEST
22,11,0.4750752750792898,1.0231882120592828,0.6827734099216038,1.3636030141969617,0.34041480213767894,TEST
22,18,0.4908100347865815,1.102231848178181,0.761817046040502,1.44264665031586,0.34041480213767894,TEST
23,6,1.2687023429386317,1.2801766779011754,1.0074082019882278,1.552945153814123,0.2727684759129476,TEST
23,9,1.2888975940771148,0.8530659333737589,0.51265113123608,1.1934807355114379,0.34041480213767894,TEST
23,10,1.6870968198241831,1.5320561764492198,1.1916413743115408,1.8724709785868987,0.34041480213767894,TEST
23,14,0.91713166081777,1.2022216373322254,0.8618068351945465,1.5426364394699044,0.34041480213767894,TEST
23,22,3.266133203484449,2.238504472548601,1.898089670410922,2.57891927468628,0.34041480213767894,TEST
23,23,0.7864463980343775,1.0034137447315603,0.6629989425938814,1.3438285468692392,0.34041480213767894,TEST
23,26,1.4667733230068674,1.3394091310301628,0.9989943288924839,1.6798239331678417,0.34041480213767894,TEST
23,30,0.0566229050027351,0.6261819373566209,0.24109008012207256,1.0112737945911692,0.3850918572345483,TEST
23,32,0.053042902904674,0.9531541322243564,0.8915803806042077,1.014727883844505,0.061573751620148665,TEST
24,3,1.0984902847939049,0.9832472936122488,0.7494859856334181,1.2170086015910795,0.23376130797883066,TEST
24,5,1.0244355875383513,1.013665663363887,0.673250861226208,1.354080465501566,0.34041480213767894,TEST
24,9,1.0411797007258066,0.6235627855297223,0.2831479833920434,0.9639775876674013,0.34041480213767894,TEST
24,25,1.6092897929497545,1.7411554302296472,1.4007406280919683,2.0815702323673264,0.34041480213767916,TEST
24,27,1.087996160941152,0.919474992385628,0.5790601902479491,1.259889794523307,0.34041480213767894,TEST
24,29,0.9446715368888052,0.3388147827040407,-0.0016000194336382445,0.6792295848417196,0.3404148021376789,TEST
24,30,1.0307544687706076,0.659641348167142,0.27454949093259373,1.0447332054016902,0.3850918572345482,TEST
25,4,3.709269960975831,3.253941783167709,2.91352698103003,3.594356585305388,0.34041480213767894,TEST
25,6,2.623194809080951,2.6116306354612955,2.338862159548348,2.884399111374243,0.2727684759129474,TEST
25,10,3.0988763882282138,3.0178042965617493,2.6773894944240704,3.3582190986994283,0.34041480213767894,TEST
25,13,3.218034497123711,3.0397474770119213,2.6993326748742423,3.3801622791496,0.34041480213767894,TEST
25,15,2.2082653285745426,2.4361712437488308,2.2257249630417766,2.646617524455885,0.21044628070705418,TEST
25,30,2.107956779532581,2.230286176876833,1.8451943196422849,2.6153780341113815,0.3850918572345483,TEST
25,33,2.4566884608861232,2.3059236841386386,1.9655088820009596,2.6463384862763175,0.34041480213767894,TEST
26,8,1.2474511350419524,1.3916388797993446,1.0512240776616657,1.7320536819370236,0.34041480213767894,TEST
26,17,2.6283379486521325,2.076438284248316,1.736023482110637,2.416853086385995,0.34041480213767894,TEST
26,27,1.8728814687929032,1.6088279138881565,1.2684131117504776,1.9492427160258354,0.34041480213767894,TEST
26,31,1.4120375559113283,1.2479561307984706,0.9075413286607916,1.5883709329361495,0.34041480213767894,TEST
27,4,2.9720520678557283,2.7852599470313937,2.4448451448937147,3.1256747491690726,0.34041480213767894,TEST
27,17,2.1491093744452883,2.3560282187058266,2.0156134165681476,2.6964430208435055,0.34041480213767894,TEST
27,21,2.0066015547856866,2.5707581777632367,2.2303433756255577,2.9111729799009156,0.34041480213767894,TEST
27,24,2.9102270318215737,2.4017403588995263,2.0613255567618474,2.7421551610372052,0.34041480213767894,TEST
28,6,1.5331334267355727,1.4624354331391238,1.1896669572261764,1.7352039090520712,0.2727684759129474,TEST
28,10,1.965612612879596,2.198956062280181,1.858541260142502,2.53937086441786,0.34041480213767894,TEST
28,13,1.7443291598329915,2.007622474995708,1.6672076728580292,2.348037277133387,0.34041480213767894,TEST
28,18,1.2739134723186225,1.228958338026053,0.888543535888374,1.5693731401637319,0.34041480213767894,TEST
28,28,1.8506148235915283,1.7161920783046067,1.6211473122109503,1.8112368443982632,0.09504476609365642,TEST
28,30,1.3754123588981984,1.160737798713952,0.7756459414794037,1.5458296559485003,0.3850918572345483,TEST
28,31,1.3881801713039188,1.3300004380402912,0.9895856359026123,1.6704152401779702,0.34041480213767894,TEST
29,4,2.2394891820746103,2.2473351580159164,1.9069203558782375,2.5877499601535954,0.34041480213767894,TEST
29,7,1.4540944848435775,1.74157248158649,1.401157679448811,2.081987283724169,0.34041480213767894,TEST
29,8,0.4057927573817125,0.950690552093491,0.610275749955812,1.29110535423117,0.34041480213767894,TEST
29,9,0.872064584846081,0.8014703899496163,0.46105558781193734,1.1418851920872952,0.34041480213767894,TEST
29,10,1.5668052393883394,2.4783017324355714,2.1378869302978925,2.8187165345732503,0.34041480213767894,TEST
29,13,1.5812009221432612,1.4669924149239275,1.1265776127862486,1.8074072170616065,0.34041480213767894,TEST
29,16,3.740678425227455,2.5639504454401463,2.2235356433024673,2.904365247577825,0.34041480213767894,TEST
29,32,0.3912405888342954,0.8051790544875865,0.7436053028674379,0.8667528061077352,0.061573751620148665,TEST
30,18,2.2142191119884456,1.8030642485494075,1.4626494464117286,2.1434790506870867,0.34041480213767916,TEST
30,37,2.8471385816648294,2.557110904385873,2.216696102248194,2.897525706523552,0.34041480213767894,TEST
31,8,0.1780094732179412,0.6269969812449694,0.28658217910729045,0.9674117833826483,0.34041480213767894,TEST
31,15,0.9868155898397892,1.1774931796773425,0.9670468989702885,1.3879394603843964,0.21044628070705396,TEST
31,17,2.0103712611764526,1.4953359659992465,1.1549211638615675,1.8357507681369254,0.34041480213767894,TEST
31,19,3.885361220031512,2.664145078842427,2.323730276704748,3.0045598809801057,0.34041480213767894,TEST
31,20,0.8476431001273326,0.924796416204389,0.5843816140667101,1.2652112183420678,0.34041480213767883,TEST
