acyl_chlorides,amines,y_true,y_pred,ci_lower,ci_upper,radius,split
1,4,2.628538444878437,2.4920958784898923,2.100200872746493,2.8839908842332918,0.3918950057433994,TEST
1,7,1.817767004871492,1.7605010336089078,1.3686060278655083,2.152396039352307,0.3918950057433994,TEST
1,18,0.8126459728437819,0.9192169800259724,0.527321974282573,1.3111119857693718,0.3918950057433994,TEST
1,21,1.6464938424872213,1.816268552653581,1.4243735469101815,2.20816355839698,0.3918950057433994,TEST
1,28,1.586274097840673,1.3236289021105525,0.9317338963671531,1.715523907853952,0.3918950057433994,TEST
1,37,1.3386945307066749,1.3218576902605013,0.9299626845171018,1.7137526960039007,0.3918950057433994,TEST
1,42,0.5970051413473701,0.903719307754742,0.5118243020113425,1.2956143134981413,0.3918950057433994,TEST
2,6,1.2339887782299857,1.120839053844394,0.7289440481009946,1.5127340595877934,0.3918950057433994,TEST
2,7,1.7055273278311804,1.3626135983591476,0.9707185926157482,1.754508604102547,0.3918950057433994,TEST
3,21,1.1665875050799814,1.040588552007059,0.6486935462636596,1.4324835577504584,0.3918950057433994,TEST
3,22,2.047058858308353,2.049811134081174,1.6579161283377748,2.4417061398245736,0.3918950057433994,TEST
3,27,0.7401793267991856,0.8820415876112312,0.4901465818678318,1.2739365933546307,0.3918950057433994,TEST
3,33,0.4761663061386466,0.2713652307633888,-0.1205297749800106,0.6632602365067882,0.3918950057433994,TEST
3,37,1.1448950451451592,0.9707449059110276,0.5788499001676282,1.362639911654427,0.3918950057433994,TEST
4,3,2.509494237018178,2.2663296301752984,1.874434624431899,2.658224635918698,0.3918950057433994,TEST
4,7,2.746594283961722,2.5649406649137645,2.173045659170365,2.956835670657164,0.3918950057433994,TEST
4,9,1.9558139377153672,1.4695847327795537,1.0776897270361543,1.8614797385229531,0.3918950057433994,TEST
4,14,1.977088178356645,2.304606176144965,1.9127111704015656,2.6965011818883644,0.3918950057433994,TEST
4,18,1.943447898074553,1.626914423561416,1.2350194178180165,2.0188094293048153,0.3918950057433994,TEST
4,20,1.8146600728698188,1.410317261997098,1.0184222562536986,1.8022122677404975,0.3918950057433994,TEST
4,26,2.6938827177131124,2.592280832480544,2.200385826737145,2.9841758382239436,0.3918950057433994,TEST
4,28,2.526508026042672,2.2787820150142823,1.886887009270883,2.6706770207576818,0.3918950057433994,TEST
4,32,1.9612065655905784,1.7183564713248798,1.3264614655814804,2.110251477068279,0.3918950057433994,TEST
4,35,2.415679611373922,1.8953912442305965,1.503496238487197,2.287286249973996,0.3918950057433994,TEST
4,37,2.689977607578294,2.3065624579312063,1.9146674521878069,2.6984574636746057,0.3918950057433994,TEST
5,8,1.4404228695626946,1.7246209349417718,1.3327259291983724,2.1165159406851712,0.3918950057433994,TEST
5,14,2.01005807718128,2.3019172423739733,1.910022236630574,2.6938122481173727,0.3918950057433994,TEST
5,18,1.8498403404978048,1.8437663308294825,1.451871325086083,2.235661336572882,0.3918950057433994,TEST
5,20,1.8198094960806444,1.8279582629040911,1.4360632571606917,2.2198532686474906,0.3918950057433994,TEST
5,21,2.5587771199465505,2.3668649275233618,1.9749699217799623,2.758759933266761,0.3918950057433994,TEST
5,31,2.5383644107322194,2.051636076733365,1.6597410709899654,2.443531082476764,0.3918950057433994,TEST
5,33,2.2670475092258333,1.5139229399070362,1.1220279341636368,1.9058179456504356,0.3918950057433994,TEST
5,35,2.3116211970917626,2.078142896288362,1.6862478905449625,2.4700379020317613,0.3918950057433994,TEST
5,37,2.1018519162644163,2.2069000808523653,1.815005075108966,2.5987950865957647,0.3918950057433994,TEST
6,3,1.131993294689315,1.027130611903041,0.6352356061596416,1.4190256176464404,0.3918950057433994,TEST
6,5,1.125952259737334,1.122033630804131,0.7301386250607316,1.5139286365475304,0.3918950057433994,TEST
6,11,0.5902151406641086,0.566903431653661,0.17500842591026156,0.9587984373970604,0.3918950057433994,TEST
6,17,0.904741971807668,0.92767469568128,0.5357796899378806,1.3195697014246794,0.3918950057433994,TEST
7,4,2.064079569638824,2.189169610027017,1.7972746042836176,2.5810646157704165,0.3918950057433994,TEST
7,13,0.9403485690203964,1.5625130749198293,1.1706180691764299,1.9544080806632287,0.3918950057433994,TEST
7,18,0.6475074266539663,0.5916875270152513,0.19979252127185188,0.9835825327586507,0.3918950057433994,TEST
7,19,3.709269960975831,2.918082085419237,2.5261870796758377,3.3099770911626365,0.3918950057433994,TEST
7,22,3.72055097137682,2.4222704558702715,2.030375450126872,2.814165461613671,0.3918950057433994,TEST
7,29,1.2736204669884716,0.6823746157253876,0.2904796099819882,1.074269621468787,0.3918950057433994,TEST
7,30,1.2436608497295136,0.7170290167943368,0.3251340110509374,1.1089240225377361,0.3918950057433994,TEST
7,33,1.285814592317886,0.5411986850426566,0.14930367929925714,0.933093690786056,0.3918950057433994,TEST
7,37,0.4758197283800496,1.2513512254592511,0.8594562197158517,1.6432462312026506,0.3918950057433994,TEST
8,3,1.1943468339752097,0.992354440180794,0.6004594344373946,1.3842494459241934,0.3918950057433994,TEST
8,4,2.299540952930785,2.269382737689032,1.8774877319456325,2.6612777434324313,0.3918950057433994,TEST
8,7,1.8403640983673988,2.0483637043776906,1.6564686986342911,2.44025871012109,0.3918950057433994,TEST
8,9,1.0745306280071691,0.7436136716954713,0.3517186659520719,1.1355086774388707,0.3918950057433994,TEST
8,24,1.021351807714389,0.9474598419458622,0.5555648362024628,1.3393548476892616,0.3918950057433994,TEST
8,26,1.4191507825354612,1.1666399163722605,0.7747449106288611,1.55853492211566,0.3918950057433994,TEST
8,32,0.0319545888329137,0.8323102431407254,0.440415237397326,1.2242052488841249,0.3918950057433994,TEST
9,3,0.4139791278315436,0.919667521704001,0.5277725159606016,1.3115625274474003,0.3918950057433994,TEST
9,10,1.0478465098102745,1.2364905944032876,0.8445955886598882,1.628385600146687,0.3918950057433994,TEST
