acyl_chlorides,amines,y_true,y_pred,y_std_members,y_std_boot,y_ci95_lower,y_ci95_upper,split
1,1,2.717622709509551,2.002528732439591,0.3338045520845536,0.16290801293256257,1.6832290270917685,2.321828437787414,TRAIN
1,3,1.2921142450701282,1.2577462960278898,0.06203749562262218,0.03030453222540345,1.198349412866099,1.3171431791896806,TRAIN
1,5,1.2522770746338756,1.2183823006433745,0.031869507231015594,0.015399525049546284,1.1881992315462637,1.2485653697404853,TRAIN
1,8,0.7229792382615611,0.7931565527057567,0.019037112657492906,0.009620518500527322,0.7743003364447232,0.8120127689667902,TRAIN
1,11,0.7238039389075566,0.7270830744197776,0.035964841169067424,0.017336240157747793,0.693104043710592,0.7610621051289632,TRAIN
1,12,1.2657553869643257,1.035977720382126,0.03248735646096477,0.016066921771779905,1.0044865537094374,1.0674688870548148,TRAIN
1,14,0.9030896009039776,1.019265463922585,0.07604141519491597,0.037264368180442764,0.9462273022889173,1.0923036255562528,TRAIN
1,15,0.6385054329746982,0.7046514749564879,0.01695665763568448,0.008360658425058422,0.6882645844433735,0.7210383654696024,TRAIN
1,16,3.133538908370217,3.149611371891661,0.02025507871756859,0.010039332934924731,3.1299342793392086,3.1692884644441137,TRAIN
1,17,1.0986434486298131,1.1124994000734971,0.09688595477131348,0.04644774764087112,1.0214618146973897,1.2035369854496045,TRAIN
1,19,3.0280287237359604,3.0468997196371843,0.025108057562256283,0.012206325284432164,3.0229753220796973,3.0708241171946713,TRAIN
1,20,0.4097468565668261,0.7514912659516955,0.013094680748009955,0.006391651916053581,0.7389636281962304,0.7640189037071605,TRAIN
1,22,2.9311187105752223,2.921687147476544,0.03347009325070075,0.016647899676791537,2.8890572641100323,2.9543170308430553,TRAIN
1,24,1.0419966958630476,1.108341575149759,0.04659279589060983,0.022342333167584088,1.064550602141294,1.1521325481582239,TRAIN
1,25,1.8131672493419149,1.9843694770620635,0.018829289958841908,0.009575143617708951,1.9656021955713538,2.003136758552773,TRAIN
1,27,0.2017738206241982,0.8380620111597747,0.1653928485756098,0.07925635358353375,0.6827195581360486,0.9934044641835009,TRAIN
1,35,1.105856589054512,1.0775428551776325,0.01937476181417524,0.009709798643049373,1.0585116498372558,1.0965740605180092,TRAIN
1,36,0.4356037600628257,0.5039461376962744,0.0738506669676722,0.03594572979453557,0.4334925072989847,0.5743997680935641,TRAIN
1,38,3.533136288278639,3.51064640650302,0.03646411154231298,0.017717736220258937,3.4759196435113124,3.5453731694947277,TRAIN
1,39,2.8750612633917,2.739138819726769,0.09246785369295886,0.04446657824278344,2.6519843263709135,2.826293313082625,TRAIN
1,40,0.6953487706252319,0.9368464321280033,0.02457777064465691,0.01214228394202018,0.9130475556016437,0.9606453086543629,TRAIN
1,43,2.386141216421718,2.2564286213204303,0.08616163425043455,0.04286794464040455,2.1724074498252373,2.3404497928156234,TRAIN
1,44,2.302570092830182,2.2173770637328967,0.07035828157078994,0.03541590741226468,2.147961885204858,2.2867922422609355,TRAIN
1,45,-0.0212054267646856,0.8136965042268971,0.13451339610417207,0.06703623616395292,0.6823054813455494,0.9450875271082448,TRAIN
1,46,1.5982267615389816,1.3687216600883765,0.08232789901492965,0.03973876918298002,1.2908336724897356,1.4466096476870174,TRAIN
1,47,1.587464009066074,1.6157039809614913,0.03669646575485155,0.01783357135944067,1.5807501810969875,1.650657780825995,TRAIN
2,4,2.463757293148109,2.3167138543315646,0.09791585698370385,0.046824039837619194,2.224938736249831,2.408488972413298,TRAIN
2,5,1.2035382082960937,1.1037804129164905,0.019694494731115997,0.009930562042438716,1.0843165113133106,1.1232443145196704,TRAIN
2,8,0.8272072256497836,0.707767771319844,0.052290253645501154,0.026583168567387735,0.655664760927764,0.759870781711924,TRAIN
2,9,1.0691919817071538,0.9140449376745701,0.044671267679651384,0.022512436733206,0.8699205616774863,0.9581693136716538,TRAIN
2,11,0.8091021735322621,0.638359066845928,0.024197039178377348,0.012221886107119497,0.6144041700759738,0.6623139636158822,TRAIN
2,12,0.8415342627719524,0.8368549191721544,0.023968775337363305,0.012031540499593955,0.8132730997929503,0.8604367385513585,TRAIN
2,15,0.893473058466833,0.8244830695931324,0.03651710307824961,0.01769727079565273,0.7897964188336531,0.8591697203526117,TRAIN
2,16,3.2321487063409915,3.2551123253890353,0.02411463727940315,0.01178786788867301,3.232008104327236,3.2782165464508344,TRAIN
2,17,1.1067616624742025,0.9999513452523304,0.06264593490189019,0.03144366915673467,0.9383217537051305,1.0615809367995304,TRAIN
2,18,1.0344337536187769,0.8107550505342694,0.05389711960579733,0.027217090990944343,0.7574095521920186,0.8641005488765203,TRAIN
2,20,1.0243384337450268,0.8184633045930194,0.06460590910400664,0.03227996616290499,0.7551945709137257,0.8817320382723132,TRAIN
2,21,1.495049651469867,1.4970167155773373,0.0630011846393894,0.0314918545951723,1.4352926805707995,1.558740750583875,TRAIN
2,22,2.8641719209446093,3.029615318187383,0.07315648102947654,0.03694470017985086,2.9572037058348752,3.1020269305398904,TRAIN
2,23,1.074694092747203,0.98516841388393,0.02261213220174262,0.01119455923978678,0.9632270777739479,1.0071097499939121,TRAIN
2,24,1.1463435786811749,1.0602087965466518,0.07091424575169578,0.03471948798040021,0.9921586001050674,1.1282589929882363,TRAIN
2,25,1.806179973983887,1.8977927054148283,0.05939077256846108,0.029405676583463478,1.84015757931124,1.9554278315184166,TRAIN
2,26,1.4043925984520431,1.382794389317489,0.08583861810421832,0.04372752175808511,1.2970884466716421,1.4685003319633358,TRAIN
2,28,1.387498121785386,1.278464309435725,0.05482520805948923,0.027880704439485326,1.223818128734334,1.3331104901371162,TRAIN
2,29,0.8725002131148136,0.8309918246956972,0.011211647821492955,0.005523673662103214,0.8201654243179749,0.8418182250734195,TRAIN
2,30,0.723804937475213,0.6851471566016429,0.04357154268381991,0.02140249478754243,0.6431982668180598,0.7270960463852261,TRAIN
2,31,0.8025062858779184,0.9430095476480722,0.03253641682050039,0.01629051466774259,0.9110801388992967,0.9749389563968477,TRAIN
2,35,1.0561405737264316,1.0245990685253186,0.03971424433353298,0.019107305879804564,0.9871487490009017,1.0620493880497355,TRAIN
2,37,1.4613842639416232,1.3224471463974,0.04457192941768945,0.022204843957457025,1.2789256522407841,1.3659686405540157,TRAIN
3,3,0.9030638025340028,0.8580230327562506,0.03398563117506295,0.016688246093557502,0.8253140704128779,0.8907319950996233,TRAIN
3,4,1.9513936912028556,1.9158193731129247,0.04035413290896106,0.020322523207079272,1.8759872276270493,1.9556515185988002,TRAIN
3,5,0.9088330797392212,0.797046769132753,0.0517292787691765,0.024875358442173298,0.7482910665860933,0.8458024716794126,TRAIN
