acyl_chlorides,amines,y_true,y_pred,ci_lower,ci_upper,radius,split
1,4,2.628538444878437,2.4920958784898923,2.0577871192171586,2.926404637762626,0.4343087592727337,TEST
1,7,1.817767004871492,1.7605010336089078,1.487605421750784,2.0333966454670316,0.2728956118581237,TEST
1,18,0.8126459728437819,0.9192169800259724,0.12332406546541541,1.7151098945865293,0.795892914560557,TEST
1,21,1.6464938424872213,1.816268552653581,1.2322791534743578,2.400257951832804,0.5839893991792231,TEST
1,28,1.586274097840673,1.3236289021105525,0.5475826512651424,2.0996751529559625,0.7760462508454101,TEST
1,37,1.3386945307066749,1.3218576902605013,1.0909537036835462,1.5527616768374564,0.23090398657695518,TEST
1,42,0.5970051413473701,0.903719307754742,0.6068417259468412,1.2005968895626427,0.2968775818079008,TEST
2,6,1.2339887782299857,1.120839053844394,0.5996415495677395,1.6420365581210485,0.5211975042766545,TEST
2,7,1.7055273278311804,1.3626135983591476,0.7789951271552499,1.9462320695630453,0.5836184712038978,TEST
3,21,1.1665875050799814,1.040588552007059,-0.025721456071504,2.106898560085622,1.066310008078563,TEST
3,22,2.047058858308353,2.049811134081174,0.935435792151948,3.1641864760104004,1.1143753419292262,TEST
3,27,0.7401793267991856,0.8820415876112312,-0.13548921506340117,1.8995723902858637,1.0175308026746324,TEST
3,33,0.4761663061386466,0.2713652307633888,-0.14396516201459758,0.6866956235413753,0.4153303927779864,TEST
3,37,1.1448950451451592,0.9707449059110276,0.2541578350819742,1.687331976740081,0.7165870708290534,TEST
4,3,2.509494237018178,2.2663296301752984,1.6597580631736788,2.872901197176918,0.6065715670016196,TEST
4,7,2.746594283961722,2.5649406649137645,1.9736606102528569,3.156220719574672,0.5912800546609077,TEST
4,9,1.9558139377153672,1.4695847327795537,0.4880019626709776,2.4511675028881297,0.9815827701085761,TEST
4,14,1.977088178356645,2.304606176144965,1.4285541916249658,3.180658160664964,0.8760519845199992,TEST
4,18,1.943447898074553,1.626914423561416,1.0513683430545595,2.2024605040682723,0.5755460805068565,TEST
4,20,1.8146600728698188,1.410317261997098,0.9835239976478203,1.8371105263463758,0.42679326434927783,TEST
4,26,2.6938827177131124,2.592280832480544,1.4151603734293434,3.7694012915317447,1.1771204590512008,TEST
4,28,2.526508026042672,2.2787820150142823,1.0369472236514725,3.520616806377092,1.2418347913628098,TEST
4,32,1.9612065655905784,1.7183564713248798,0.7220500172344954,2.714662925415264,0.9963064540903844,TEST
4,35,2.415679611373922,1.8953912442305965,1.5145087759836475,2.2762737124775456,0.380882468246949,TEST
4,37,2.689977607578294,2.3065624579312063,1.9617014571581708,2.6514234587042416,0.34486100077303544,TEST
5,8,1.4404228695626946,1.7246209349417718,0.9790838799261496,2.4701579899573938,0.7455370550156222,TEST
5,14,2.01005807718128,2.3019172423739733,0.9605030509226846,3.643331433825262,1.3414141914512887,TEST
5,18,1.8498403404978048,1.8437663308294825,0.6367350984702516,3.0507975631887136,1.207031232359231,TEST
5,20,1.8198094960806444,1.8279582629040911,1.319576706241508,2.3363398195666742,0.5083815566625832,TEST
5,21,2.5587771199465505,2.3668649275233618,1.7681578218790959,2.9655720331676276,0.598707105644266,TEST
5,31,2.5383644107322194,2.051636076733365,0.8861415076521388,3.2171306458145907,1.165494569081226,TEST
5,33,2.2670475092258333,1.5139229399070362,0.5799807987052537,2.4478650811088185,0.9339421412017825,TEST
5,35,2.3116211970917626,2.078142896288362,1.2211091670463654,2.9351766255303584,0.8570337292419964,TEST
5,37,2.1018519162644163,2.2069000808523653,1.5356239624371026,2.878176199267628,0.6712761184152626,TEST
6,3,1.131993294689315,1.027130611903041,0.689566663073884,1.364694560732198,0.33756394882915697,TEST
6,5,1.125952259737334,1.122033630804131,0.8947891623517308,1.3492780992565312,0.22724446845240018,TEST
6,11,0.5902151406641086,0.566903431653661,-0.11743554151918933,1.2512424048265114,0.6843389731728503,TEST
6,17,0.904741971807668,0.92767469568128,0.4794468183162907,1.3759025730462693,0.4482278773649893,TEST
7,4,2.064079569638824,2.189169610027017,1.097937674311325,3.280401545742709,1.091231935715692,TEST
7,13,0.9403485690203964,1.5625130749198293,0.5635943061533665,2.561431843686292,0.9989187687664628,TEST
7,18,0.6475074266539663,0.5916875270152513,-0.6578279216853953,1.8412029757158979,1.2495154487006466,TEST
7,19,3.709269960975831,2.918082085419237,0.5744345681795404,5.261729602658933,2.3436475172396967,TEST
7,22,3.72055097137682,2.4222704558702715,0.4442259212231634,4.40031499051738,1.978044534647108,TEST
7,29,1.2736204669884716,0.6823746157253876,-0.23255883094929153,1.5973080624000668,0.9149334466746791,TEST
7,30,1.2436608497295136,0.7170290167943368,0.38066863366000125,1.0533893999286725,0.3363603831343356,TEST
7,33,1.285814592317886,0.5411986850426566,-0.6024734203329426,1.6848707904182558,1.1436721053755992,TEST
7,37,0.4758197283800496,1.2513512254592511,0.5888091054162248,1.9138933455022775,0.6625421200430264,TEST
8,3,1.1943468339752097,0.992354440180794,0.13288375998024304,1.851825120381345,0.859470680200551,TEST
8,4,2.299540952930785,2.269382737689032,0.8796915369708211,3.659073938407243,1.3896912007182107,TEST
8,7,1.8403640983673988,2.0483637043776906,1.3660359651733904,2.730691443581991,0.6823277392043001,TEST
8,9,1.0745306280071691,0.7436136716954713,0.04535825081360101,1.4418690925773416,0.6982554208818703,TEST
8,24,1.021351807714389,0.9474598419458622,0.28013589044279663,1.6147837934489278,0.6673239515030656,TEST
8,26,1.4191507825354612,1.1666399163722605,0.7753793674817795,1.5579004652627415,0.39126054889048095,TEST
8,32,0.0319545888329137,0.8323102431407254,0.20776311999395325,1.4568573662874975,0.6245471231467722,TEST
9,3,0.4139791278315436,0.919667521704001,0.6098966808863067,1.2294383625216954,0.3097708408176943,TEST
9,10,1.0478465098102745,1.2364905944032876,0.7047233641593548,1.7682578246472205,0.5317672302439328,TEST
9,12,0.7124620432642064,0.5214512134452065,0.21705778833589795,0.8258446385545151,0.30439342510930856,TEST
9,16,3.2321487063409915,2.2364318146779056,1.791794899690087,2.681068729665724,0.4446369149878186,TEST
9,20,0.8535677392410589,0.3507843640424823,-0.19401756248261265,0.8955862905675773,0.544801926525095,TEST
9,25,0.9977231638446568,1.3209194477835475,1.0241859894334213,1.6176529061336737,0.29673345835012627,TEST
9,26,0.4141821522879512,1.0721006975301286,0.6544456027738137,1.4897557922864435,0.4176550947563149,TEST
9,32,0.5037887442479265,0.5042485441018237,0.18684681735156972,0.8216502708520778,0.317401726750254,TEST
9,33,0.9179810523697648,0.3370040326784535,-0.5246918723734155,1.1986999377303227,0.8616959050518691,TEST
9,37,0.3372887661462162,0.9916014618735072,0.3515728890938272,1.6316300346531871,0.64002857277968,TEST
