acyl_chlorides,amines,y_true,y_pred,y_std_unweighted,y_std_weighted,lower90,upper90,lower95,upper95
18,18,-0.2129872736497993,0.49531198044224634,0.05951119694612012,0.061887013911972204,-0.15686844440182546,1.147492405286318,-0.36190313443604594,1.3525270953205386
18,31,-0.1651710479715766,0.7175970969364138,0.050464739366705466,0.07956815495909064,0.06541667209234203,1.3697775217804855,-0.13961801794187845,1.574812211814706
18,36,-0.518621997318092,0.6398634967030701,0.06655156546165442,,-0.012316928141001715,1.2920439215471418,-0.2173516181752222,1.4970786115813624
19,4,3.411517675006757,3.1382866692969795,0.05569489438229155,,2.4861062444529076,3.7904670941410514,2.2810715544186873,3.995501784175272
19,5,1.8911907637043,2.1725004206979026,0.03747773525693683,0.04281217321051076,1.5203199958538307,2.8246808455419745,1.3152853058196103,3.029715535576195
19,6,1.7540476375392515,1.8035922717265715,0.016497813777653327,0.024597511455937582,1.1514118468824996,2.4557726965706435,0.9463771568482793,2.660807386604864
19,15,1.8389579559139224,1.6630267335132884,0.1749765264503401,0.12287874108517935,1.0108463086692168,2.31520715835736,0.8058116186349962,2.5202418483915805
19,25,2.6797335597756007,2.4362484142980803,0.09161784096213038,,1.7840679894540084,3.088428839142152,1.579033299419788,3.2934635291763725
19,29,1.285837440293592,1.626514749080451,0.0646235041632255,,0.9743343242363792,2.2786951739245227,0.7692996342021587,2.483729863958743
19,33,1.6045430721448617,1.5277695381253937,0.08978992458782137,,0.8755891132813219,2.1799499629694656,0.6705544232471015,2.384984653003686
19,35,1.9666896922353891,1.6979443462695356,0.0710819870551145,,1.045763921425464,2.3501247711136073,0.8407292313912433,2.555159461147828
20,4,2.6623119320265687,2.957908457039429,0.1448238012413623,0.2234471216267723,2.3057280321953573,3.610088881883501,2.100693342161137,3.8151235719177214
20,7,2.1716416389190734,2.054235868529738,0.07657369921297032,0.09614737865461898,1.4020554436856663,2.70641629337381,1.197020753651446,2.9114509834080304
20,10,2.134562334126135,2.2418702519784617,0.09706207879053314,,1.5896898271343898,2.8940506768225336,1.3846551371001694,3.099085366856754
20,20,1.390468255750302,1.337168643407028,0.11495498461285167,0.12833671742757116,0.6849882185629562,1.9893490682510997,0.47995352852873574,2.19438375828532
20,30,1.1168984128278725,1.551213329889745,0.11407912201368951,0.13607760993708512,0.8990329050456732,2.203393754733817,0.6939982150114528,2.4084284447680373
20,31,1.7973242745473548,1.0349434909738686,0.11419267016711768,,0.3827630661297968,1.6871239158179403,0.17772837609557635,1.892158605852161
20,32,1.029998764930923,1.5149138183653383,0.11973848243924076,0.1526910308492943,0.8627333935212665,2.16709424320941,0.6576987034870461,2.372128933243631
21,36,1.3647073029176289,1.813623988122431,0.07185227075321883,0.07354760513786456,1.1614435632783593,2.4658044129665027,0.9564088732441387,2.6708391030007235
22,4,2.1813791683453023,2.4291171683818806,0.04684780717857339,,1.7769367435378087,3.0812975932259525,1.5719020535035884,3.286332283260173
22,7,1.663367669952938,1.706038521472854,0.09739321991569674,0.06187282246656267,1.0538580966287823,2.3582189463169256,0.8488234065945617,2.5632536363511464
22,9,0.6471813512110501,0.6295039450133916,0.0985030763497908,0.04998103417296385,-0.02267647983068022,1.2816843698574634,-0.2277111698649007,1.486719059891684
22,11,0.4750752750792898,1.1280794550449504,0.070990130819293,,0.47589903020087865,1.7802598798890221,0.27086434016665817,1.9852945699232427
22,18,0.4908100347865815,1.1666696928340408,0.10528935203769475,,0.514489267989969,1.8188501176781124,0.3094545779557485,2.0238848077123333
23,6,1.2687023429386317,1.2896601754647916,0.03460740444386371,0.049517652713706284,0.6374797506207198,1.9418406003088635,0.43244506058649934,2.146875290343084
23,9,1.2888975940771148,1.0056909197904111,0.05342082547060961,,0.35351049494633935,1.6578713446344828,0.14847580491211887,1.8629060346687034
23,10,1.6870968198241831,1.5352524142230493,0.054231525198702356,0.033153930994277075,0.8830719893789775,2.187432839067121,0.678037299344757,2.3924675291013413
23,14,0.91713166081777,1.2485167869068825,0.06449110286582442,0.0750547116839002,0.5963363620628107,1.9006972117509542,0.39130167202859023,2.105731901785175
23,22,3.266133203484449,1.9803549845692892,0.09420538799357867,,1.3281745597252175,2.632535409413361,1.1231398696909969,2.837570099447581
23,23,0.7864463980343775,0.9741206218461624,0.12557192757204952,0.19927649929224825,0.32194019700209064,1.6263010466902341,0.11690550696787017,1.8313357367244547
23,26,1.4667733230068674,1.0909314260117384,0.07456764958334386,,0.43875100116766663,1.74311185085581,0.23371631113344615,1.9481465408900307
23,30,0.0566229050027351,0.5933439353646179,0.04806766610809707,,-0.05883648947945386,1.2455243602086896,-0.26387117951367434,1.4505590502429102
23,32,0.053042902904674,0.664179523725268,0.08257496853466667,,0.011999098881196213,1.3163599485693398,-0.19303559115302427,1.5213946386035602
24,3,1.0984902847939049,1.0246108846365833,0.028691281065429973,0.033636589595413706,0.37243045979251155,1.676791309480655,0.16739576975829107,1.8818259995148756
24,5,1.0244355875383513,0.9762188473901194,0.04765008549634008,,0.32403842254604764,1.6283992722341911,0.11900373251182716,1.8334339622684117
24,9,1.0411797007258066,0.7282527377315955,0.030968070143655515,0.016518005457998936,0.0760723128875237,1.3804331625756672,-0.12896237714669678,1.5854678526098878
24,25,1.6092897929497545,1.7498961549971754,0.0560302911829041,,1.0977157301531038,2.402076579841247,0.8926810401188832,2.6071112698754675
24,27,1.087996160941152,0.8460843090613868,0.07600906475755222,0.07722732495613446,0.19390388421731497,1.4982647339054584,-0.011130805816905509,1.703299423939679
24,29,0.9446715368888052,0.3000761606123903,0.048825445867707616,,-0.3521042642316815,0.9522565854564621,-0.557138954265902,1.1572912754906826
24,30,1.0307544687706076,0.7088002232602124,0.022048620067530143,0.016545532395501,0.05661979841614062,1.360980648104284,-0.14841489161807986,1.5660153381385047
25,4,3.709269960975831,3.368916342595381,0.0777855795092192,0.05039230263032617,2.716735917751309,4.021096767439452,2.5117012277170887,4.226131457473674
25,6,2.623194809080951,2.255147808936396,0.11936102020950705,,1.6029673840923242,2.907328233780468,1.3979326940581038,3.1123629238146884
25,10,3.0988763882282138,3.036580342977315,0.07363001239400523,0.10013571975376233,2.384399918133243,3.6887607678213867,2.1793652280990226,3.893795457855607
25,13,3.218034497123711,3.199966535192713,0.09622864476041616,0.10660850020719388,2.547786110348641,3.852146960036785,2.342751420314421,4.057181650071005
25,15,2.2082653285745426,2.3286911414340654,0.07108351794394635,0.07385997242422335,1.6765107165899935,2.9808715662781373,1.4714760265557731,3.1859062563123577
25,30,2.107956779532581,2.322411098997893,0.058673125469364505,,1.6702306741538213,2.974591523841965,1.465195984119601,3.1796262138761855
25,33,2.4566884608861232,2.2958583485172923,0.0744200999091226,0.06985783010782146,1.6436779236732204,2.948038773361364,1.438643233639,3.1530734633955846
