acyl_chlorides,amines,y_true,y_pred,ci_lower,ci_upper,radius,split
1,4,2.628538444878437,2.4920958784898923,2.0972173218198815,2.886974435159903,0.3948785566700106,TEST
1,7,1.817767004871492,1.7605010336089078,1.3656224769388972,2.155379590278918,0.3948785566700106,TEST
1,18,0.8126459728437819,0.9192169800259724,0.5243384233559618,1.314095536695983,0.3948785566700106,TEST
1,21,1.6464938424872213,1.816268552653581,1.4213899959835703,2.2111471093235915,0.3948785566700106,TEST
1,28,1.586274097840673,1.3236289021105525,0.9287503454405419,1.718507458780563,0.3948785566700106,TEST
1,37,1.3386945307066749,1.3218576902605013,0.9269791335904907,1.7167362469305119,0.3948785566700106,TEST
1,42,0.5970051413473701,0.903719307754742,0.5088407510847314,1.2985978644247527,0.3948785566700106,TEST
2,6,1.2339887782299857,1.120839053844394,0.7259604971743834,1.5157176105144046,0.3948785566700106,TEST
2,7,1.7055273278311804,1.3626135983591476,0.967735041689137,1.7574921550291582,0.3948785566700106,TEST
3,21,1.1665875050799814,1.040588552007059,0.6457099953370484,1.4354671086770696,0.3948785566700106,TEST
3,22,2.047058858308353,2.049811134081174,1.6549325774111636,2.4446896907511846,0.3948785566700106,TEST
3,27,0.7401793267991856,0.8820415876112312,0.4871630309412206,1.2769201442812417,0.3948785566700106,TEST
3,33,0.4761663061386466,0.2713652307633888,-0.12351332590662178,0.6662437874333994,0.3948785566700106,TEST
3,37,1.1448950451451592,0.9707449059110276,0.575866349241017,1.3656234625810382,0.3948785566700106,TEST
4,3,2.509494237018178,2.2663296301752984,1.8714510735052878,2.6612081868453092,0.3948785566700106,TEST
4,7,2.746594283961722,2.5649406649137645,2.170062108243754,2.959819221583775,0.3948785566700106,TEST
4,9,1.9558139377153672,1.4695847327795537,1.074706176109543,1.8644632894495643,0.3948785566700106,TEST
4,14,1.977088178356645,2.304606176144965,1.9097276194749544,2.699484732814976,0.3948785566700106,TEST
4,18,1.943447898074553,1.626914423561416,1.2320358668914053,2.0217929802314263,0.3948785566700106,TEST
4,20,1.8146600728698188,1.410317261997098,1.0154387053270875,1.8051958186671087,0.3948785566700106,TEST
4,26,2.6938827177131124,2.592280832480544,2.197402275810534,2.9871593891505546,0.3948785566700106,TEST
4,28,2.526508026042672,2.2787820150142823,1.8839034583442718,2.6736605716842927,0.3948785566700106,TEST
4,32,1.9612065655905784,1.7183564713248798,1.3234779146548692,2.1132350279948904,0.3948785566700106,TEST
4,35,2.415679611373922,1.8953912442305965,1.5005126875605859,2.290269800900607,0.3948785566700106,TEST
4,37,2.689977607578294,2.3065624579312063,1.9116839012611957,2.701441014601217,0.3948785566700106,TEST
5,8,1.4404228695626946,1.7246209349417718,1.3297423782717612,2.1194994916117826,0.3948785566700106,TEST
5,14,2.01005807718128,2.3019172423739733,1.9070386857039627,2.6967957990439837,0.3948785566700106,TEST
5,18,1.8498403404978048,1.8437663308294825,1.448887774159472,2.2386448874994933,0.3948785566700106,TEST
5,20,1.8198094960806444,1.8279582629040911,1.4330797062340805,2.222836819574102,0.3948785566700106,TEST
5,21,2.5587771199465505,2.3668649275233618,1.9719863708533512,2.7617434841933726,0.3948785566700106,TEST
5,31,2.5383644107322194,2.051636076733365,1.6567575200633542,2.4465146334033756,0.3948785566700106,TEST
5,33,2.2670475092258333,1.5139229399070362,1.1190443832370256,1.9088014965770468,0.3948785566700106,TEST
5,35,2.3116211970917626,2.078142896288362,1.6832643396183513,2.4730214529583723,0.3948785566700106,TEST
5,37,2.1018519162644163,2.2069000808523653,1.8120215241823547,2.6017786375223757,0.3948785566700106,TEST
6,3,1.131993294689315,1.027130611903041,0.6322520552330304,1.4220091685730516,0.3948785566700106,TEST
6,5,1.125952259737334,1.122033630804131,0.7271550741341204,1.5169121874741416,0.3948785566700106,TEST
6,11,0.5902151406641086,0.566903431653661,0.17202487498365038,0.9617819883236716,0.3948785566700106,TEST
6,17,0.904741971807668,0.92767469568128,0.5327961390112694,1.3225532523512906,0.3948785566700106,TEST
7,4,2.064079569638824,2.189169610027017,1.7942910533570064,2.584048166697028,0.3948785566700106,TEST
7,13,0.9403485690203964,1.5625130749198293,1.1676345182498187,1.9573916315898399,0.3948785566700106,TEST
7,18,0.6475074266539663,0.5916875270152513,0.1968089703452407,0.9865660836852619,0.3948785566700106,TEST
7,19,3.709269960975831,2.918082085419237,2.5232035287492263,3.312960642089248,0.3948785566700106,TEST
7,22,3.72055097137682,2.4222704558702715,2.0273918992002606,2.8171490125402823,0.3948785566700106,TEST
7,29,1.2736204669884716,0.6823746157253876,0.287496059055377,1.0772531723953982,0.3948785566700106,TEST
7,30,1.2436608497295136,0.7170290167943368,0.32215046012432624,1.1119075734643475,0.3948785566700106,TEST
7,33,1.285814592317886,0.5411986850426566,0.14632012837264596,0.9360772417126672,0.3948785566700106,TEST
7,37,0.4758197283800496,1.2513512254592511,0.8564726687892406,1.6462297821292617,0.3948785566700106,TEST
8,3,1.1943468339752097,0.992354440180794,0.5974758835107834,1.3872329968508046,0.3948785566700106,TEST
8,4,2.299540952930785,2.269382737689032,1.8745041810190213,2.6642612943590427,0.3948785566700106,TEST
8,7,1.8403640983673988,2.0483637043776906,1.65348514770768,2.4432422610477014,0.3948785566700106,TEST
8,9,1.0745306280071691,0.7436136716954713,0.34873511502546073,1.138492228365482,0.3948785566700106,TEST
8,24,1.021351807714389,0.9474598419458622,0.5525812852758516,1.3423383986158728,0.3948785566700106,TEST
8,26,1.4191507825354612,1.1666399163722605,0.7717613597022499,1.561518473042271,0.3948785566700106,TEST
8,32,0.0319545888329137,0.8323102431407254,0.43743168647071484,1.227188799810736,0.3948785566700106,TEST
9,3,0.4139791278315436,0.919667521704001,0.5247889650339904,1.3145460783740117,0.3948785566700106,TEST
9,10,1.0478465098102745,1.2364905944032876,0.841612037733277,1.6313691510732982,0.3948785566700106,TEST
9,12,0.7124620432642064,0.5214512134452065,0.1265726567751959,0.9163297701152171,0.3948785566700106,TEST
9,16,3.2321487063409915,2.2364318146779056,1.841553258007895,2.631310371347916,0.3948785566700106,TEST
9,20,0.8535677392410589,0.3507843640424823,-0.044094192627528284,0.745662920712493,0.3948785566700106,TEST
9,25,0.9977231638446568,1.3209194477835475,0.9260408911135369,1.7157980044535581,0.3948785566700106,TEST
9,26,0.4141821522879512,1.0721006975301286,0.677222140860118,1.4669792542001392,0.3948785566700106,TEST
9,32,0.5037887442479265,0.5042485441018237,0.10936998743181314,0.8991271007718343,0.3948785566700106,TEST
9,33,0.9179810523697648,0.3370040326784535,-0.05787452399155707,0.7318825893484642,0.3948785566700106,TEST
9,37,0.3372887661462162,0.9916014618735072,0.5967229052034966,1.3864800185435178,0.3948785566700106,TEST
10,6,0.2098569672141804,0.9442123493389448,0.5493337926689342,1.3390909060089555,0.3948785566700106,TEST
10,8,-0.0338161000181882,0.5062459570127906,0.11136740034278003,0.9011245136828012,0.3948785566700106,TEST
10,9,0.7936869182544245,0.3940957785733117,-0.0007827780966989106,0.7889743352433223,0.3948785566700106,TEST
10,10,2.076892406979559,1.7678057315828004,1.3729271749127898,2.162684288252811,0.3948785566700106,TEST
10,17,1.87515581342602,1.1706560706165772,0.7757775139465666,1.5655346272865878,0.3948785566700106,TEST
10,26,1.634697617392311,1.469367145897773,1.0744885892277625,1.8642457025677837,0.3948785566700106,TEST
10,28,2.107897144593646,1.3144670389372268,0.9195884822672162,1.7093455956072374,0.3948785566700106,TEST
11,8,2.355157938424429,2.15730203390462,1.7624234772346095,2.552180590574631,0.3948785566700106,TEST
11,23,2.00880125804624,2.0446762143986543,1.6497976577286437,2.439554771068665,0.3948785566700106,TEST
11,26,2.6461512732611605,2.6438877498963467,2.2490091932263363,3.038766306566357,0.3948785566700106,TEST
12,4,2.6258150518340497,2.586123540348509,2.191244983678499,2.9810020970185196,0.3948785566700106,TEST
12,25,2.229965202886006,2.0271616328085456,1.632283076138535,2.4220401894785564,0.3948785566700106,TEST
13,3,2.7329480604716214,2.744206500951345,2.3493279442813346,3.1390850576213554,0.3948785566700106,TEST
13,7,3.0319775014575177,3.0121265849383887,2.617248028268378,3.4070051416083995,0.3948785566700106,TEST
13,13,3.1393946528738583,2.9371156758533776,2.5422371191833673,3.331994232523388,0.3948785566700106,TEST
13,18,2.489522882514702,2.7078813101475454,2.3130027534775346,3.1027598668175562,0.3948785566700106,TEST
13,19,2.709269960975831,3.277361607880781,2.8824830512107704,3.672240164550791,0.3948785566700106,TEST
13,21,3.584331224367531,2.684448646260406,2.289570089590395,3.0793272029304166,0.3948785566700106,TEST
13,25,2.9311187105752223,3.140100295357227,2.745221738687216,3.534978852027238,0.3948785566700106,TEST
13,31,2.2191334097218745,2.3853677347025237,1.9904891780325131,2.780246291372534,0.3948785566700106,TEST
13,32,2.216413193068405,2.4804965186871777,2.0856179620171673,2.875375075357188,0.3948785566700106,TEST
14,3,2.9995510504984804,2.9280406756452706,2.53316211897526,3.3229192323152814,0.3948785566700106,TEST
14,14,2.6589210464292243,2.2706737272179294,1.8757951705479188,2.6655522838879397,0.3948785566700106,TEST
14,17,3.1167055943194395,2.6856384462208625,2.290759889550852,3.080517002890873,0.3948785566700106,TEST
14,18,2.6603076103403294,2.827979353308729,2.433100796638718,3.2228579099787398,0.3948785566700106,TEST
14,20,3.885361220031512,2.640782950410932,2.245904393740921,3.0356615070809427,0.3948785566700106,TEST
14,21,3.1514136320961423,2.8480572285976224,2.4531786719276116,3.2429357852676333,0.3948785566700106,TEST
14,23,2.2742830166092114,2.4450109495188705,2.0501323928488597,2.8398895061888814,0.3948785566700106,TEST
14,26,3.2321487063409915,2.935371342458123,2.5404927857881123,3.330249899128134,0.3948785566700106,TEST
14,28,3.584331224367531,2.958634122948106,2.563755566278095,3.3535126796181167,0.3948785566700106,TEST
