acyl_chlorides,amines,y_true,y_pred,y_std_boot,y_ci95_lower,y_ci95_upper,split
10,28,2.107897144593646,1.5763360888710387,0.023400381381698348,1.5342447988784267,1.6225454127415129,TEST
11,8,2.355157938424429,2.1911095833514485,0.004789376957894302,2.181725503717724,2.2003921050674395,TEST
11,23,2.00880125804624,1.9943361389461773,0.016082633281136748,1.961169814504676,2.024742346118064,TEST
11,26,2.6461512732611605,2.596745312050889,0.009532516623568124,2.578201953226448,2.614937444510918,TEST
12,4,2.6258150518340497,2.596814685589353,0.007794947730638708,2.581655990670614,2.6120943104921066,TEST
12,25,2.229965202886006,2.1312939306093304,0.010972929956310176,2.1108773371970027,2.153497125550972,TEST
13,3,2.7329480604716214,2.445403032958389,0.029689932582752987,2.3881195236935753,2.504629632842241,TEST
13,7,3.0319775014575177,3.0697710440630206,0.00722822574597565,3.0555321120709023,3.0837376830465435,TEST
13,13,3.1393946528738583,2.93821636279373,0.012728588077595537,2.9140227110253876,2.965082915805966,TEST
13,18,2.489522882514702,2.632756662586392,0.01839592972334782,2.596390715435037,2.670590160027957,TEST
13,19,2.709269960975831,3.0982316142623767,0.04396178072717881,3.010865920266428,3.1813681594184793,TEST
13,21,3.584331224367531,2.334342236437409,0.030750758196564837,2.275228193653975,2.393558985387588,TEST
13,25,2.9311187105752223,3.2039060101415533,0.007211591417159379,3.1898428857629804,3.218320152542258,TEST
13,31,2.2191334097218745,2.151172563263143,0.022565492804468026,2.107702913170203,2.1935900985267756,TEST
13,32,2.216413193068405,2.6908133949961903,0.02192845760855163,2.6465066028653186,2.733302322318295,TEST
14,3,2.9995510504984804,2.918784467061401,0.020026715925356608,2.880018423819613,2.9580345500471066,TEST
14,14,2.6589210464292243,2.393221212404472,0.015930050486816203,2.363891957333764,2.425431363493311,TEST
14,17,3.1167055943194395,2.4959216592118496,0.03224396561043155,2.4330638657881116,2.561055734403464,TEST
14,18,2.6603076103403294,3.197411811517468,0.03136622102891188,3.1389525509036558,3.258957781281351,TEST
14,20,3.885361220031512,2.4761475427711224,0.017561498737428016,2.4404417914084156,2.510568017075879,TEST
14,21,3.1514136320961423,2.3983786401023304,0.04151540921255647,2.3183668390983394,2.479319088300451,TEST
14,23,2.2742830166092114,2.2277150776464967,0.017590916167999158,2.192983329190562,2.2622860948277297,TEST
14,26,3.2321487063409915,2.9841702329183084,0.010961342930512511,2.962309717164028,3.0058560622610107,TEST
14,28,3.584331224367531,2.7591969346647875,0.021608680838346807,2.717166949597043,2.8028558837553312,TEST
15,12,0.9652270874078064,1.0700948912730937,0.010439006060422024,1.049818743464142,1.0901738790074007,TEST
15,15,0.663625798099341,0.9691638953397699,0.008544857599348608,0.9533055173821987,0.9855389301718924,TEST
15,18,0.8933844853587353,1.5141571084025651,0.02401990805826661,1.4686718954581095,1.5579774445117776,TEST
