acyl_chlorides,amines,Controls,HTE_rate (old),Fast_unmeasurable,Slow_unreliable,amine_smiles,acid_smiles,test splits,HTE_rate_corrected (all),HTE_rate_corrected,predicted_bias_correction,classified_rate,NMR_rate
4,29,40.34542314,72.90802421,FALSE,FALSE,NC(c1ccccc1)(c2ccccc2)c3ccccc3,Fc1ccc(c(F)c1)C(Cl)=O,TRAIN,71.43723874,72.90802421,1.470785472,0,
4,30,40.34542314,98.7737138,FALSE,FALSE,Cc1cccc(C)c1N,Fc1ccc(c(F)c1)C(Cl)=O,TRAIN,95.06335844,98.7737138,3.710355362,0,
4,31,40.34542314,189.2267647,FALSE,FALSE,CC1CN(C(OC(C)(C)C)=O)CC(C)N1,Fc1ccc(c(F)c1)C(Cl)=O,TRAIN,188.6123218,189.2267647,0.614442936,0,
4,32,40.34542314,91.4548129,FALSE,FALSE,N#CCCNc1ccccc1,Fc1ccc(c(F)c1)C(Cl)=O,TRAIN,90.5648737,91.4548129,0.889939196,0,
4,33,40.34542314,73.30679899,FALSE,FALSE,Nc1ccccc1F,Fc1ccc(c(F)c1)C(Cl)=O,TRAIN,71.81363282,73.30679899,1.493166167,0,
4,35,40.34542314,260.4231642,FALSE,FALSE,COc1cccc(N)c1,Fc1ccc(c(F)c1)C(Cl)=O,TRAIN,260.2874832,260.4231642,0.13568105,0,
4,36,40.34542314,72.67754297,FALSE,FALSE,Nc1ccc(cc1)C(=O)c2ccccc2,Fc1ccc(c(F)c1)C(Cl)=O,TRAIN,71.45415041,72.67754297,1.22339256,0,
4,37,40.34542314,489.7535668,FALSE,FALSE,FC1=CC=C(OC2=CC=C(N)C=C2)C=C1,Fc1ccc(c(F)c1)C(Cl)=O,TEST1,489.4877901,489.7535668,0.265776695,0,101.3
5,1,39.12897822,41.63879085,FALSE,TRUE,CC(N)(C)C,FC(F)(F)c1ccc(cc1)C(Cl)=O,TRAIN,26.67335357,26.67335357,14.96543728,0,
5,3,39.12897822,172.3076923,FALSE,FALSE,Nc1ccc(F)cc1,FC(F)(F)c1ccc(cc1)C(Cl)=O,TRAIN,172.2991763,172.3076923,0.008515975,0,24.5018
5,4,39.12897822,0,TRUE,FALSE,COc1ccc(N)cc1,FC(F)(F)c1ccc(cc1)C(Cl)=O,TRAIN,0,0,0,1,
5,5,39.12897822,65.36728124,FALSE,FALSE,Nc1ccccc1,FC(F)(F)c1ccc(cc1)C(Cl)=O,TRAIN,65.27417502,65.36728124,0.093106219,0,
5,6,39.12897822,45.71428571,FALSE,TRUE,Nc1c(C)cc(C)cc1C,FC(F)(F)c1ccc(cc1)C(Cl)=O,TRAIN,39.59769198,39.59769198,6.116593727,0,
5,7,39.12897822,192.8767123,FALSE,FALSE,CCCCCCCc1ccc(N)cc1,FC(F)(F)c1ccc(cc1)C(Cl)=O,TRAIN,192.8723757,192.8767123,0.004336622,0,
5,8,39.12897822,40.59379217,FALSE,TRUE,CC(C)c1cccc(C(C)C)c1N,FC(F)(F)c1ccc(cc1)C(Cl)=O,TRAIN,27.56911783,27.56911783,13.02467434,0,
5,9,39.12897822,82.21266134,FALSE,FALSE,C1CCC(CC1)NC2CCCCC2,FC(F)(F)c1ccc(cc1)C(Cl)=O,TRAIN,81.58533624,82.21266134,0.627325096,0,
5,10,39.12897822,283.1818182,FALSE,FALSE,CCCCCCc1ccc(N)cc1,FC(F)(F)c1ccc(cc1)C(Cl)=O,TRAIN,283.1774816,283.1818182,0.004336622,0,
5,11,39.12897822,43.87231816,FALSE,TRUE,CSc1ccccc1N,FC(F)(F)c1ccc(cc1)C(Cl)=O,TRAIN,34.08419269,34.08419269,9.788125465,0,
5,12,39.12897822,62.55639098,FALSE,FALSE,Nc1ccccc1c2ccccc2,FC(F)(F)c1ccc(cc1)C(Cl)=O,TRAIN,58.94528962,62.55639098,3.611101363,0,
5,13,39.12897822,458.8243779,FALSE,FALSE,CC(C)(C)c1ccc(N)cc1,FC(F)(F)c1ccc(cc1)C(Cl)=O,TRAIN,458.7092211,458.8243779,0.115156756,0,
5,14,39.12897822,102.3429844,FALSE,FALSE,CC(C)NC(C)C,FC(F)(F)c1ccc(cc1)C(Cl)=O,TRAIN,102.334459,102.3429844,0.008525393,0,
5,15,39.12897822,64.46470411,FALSE,FALSE,Nc1ccc(Br)cc1,FC(F)(F)c1ccc(cc1)C(Cl)=O,TRAIN,62.17946606,64.46470411,2.28523805,0,
5,16,39.12897822,0,TRUE,FALSE,CC1CCCCN1,FC(F)(F)c1ccc(cc1)C(Cl)=O,TRAIN,0,0,0,1,
5,17,39.12897822,93.71221166,FALSE,FALSE,Nc1cccc2cccnc12,FC(F)(F)c1ccc(cc1)C(Cl)=O,TRAIN,93.62968479,93.71221166,0.082526871,0,
5,18,39.12897822,70.76855704,FALSE,FALSE,CC(=O)c1cccc(N)c1,FC(F)(F)c1ccc(cc1)C(Cl)=O,TRAIN,70.1764519,70.76855704,0.592105137,0,
5,19,39.12897822,0,TRUE,FALSE,C1COCCN1,FC(F)(F)c1ccc(cc1)C(Cl)=O,TRAIN,0,0,0,1,
5,20,39.12897822,66.04036974,FALSE,FALSE,COc1ccc(cc1N)C(F)(F)F,FC(F)(F)c1ccc(cc1)C(Cl)=O,TRAIN,65.41114154,66.04036974,0.629228195,0,
5,21,39.12897822,362.0571429,FALSE,FALSE,COCCOc1ccccc1N,FC(F)(F)c1ccc(cc1)C(Cl)=O,TRAIN,362.0494703,362.0571429,0.007672632,0,
5,22,39.12897822,0,TRUE,FALSE,CCC(N)CC,FC(F)(F)c1ccc(cc1)C(Cl)=O,TRAIN,0,0,0,1,
5,23,39.12897822,112.253559,FALSE,FALSE,CC1CCCC(C)N1,FC(F)(F)c1ccc(cc1)C(Cl)=O,TRAIN,110.9002162,112.253559,1.353342784,0,
5,24,39.12897822,82.61264253,FALSE,FALSE,Nc1ccc(C=C)cc1,FC(F)(F)c1ccc(cc1)C(Cl)=O,TRAIN,82.19056378,82.61264253,0.422078748,0,
5,25,39.12897822,975.2380952,FALSE,FALSE,Cc1ccc(N)cc1,FC(F)(F)c1ccc(cc1)C(Cl)=O,TRAIN,975.2337586,975.2380952,0.004336622,0,
5,26,39.12897822,397.1370695,FALSE,FALSE,Cc1cccc(N)c1,FC(F)(F)c1ccc(cc1)C(Cl)=O,TRAIN,397.1327329,397.1370695,0.004336622,0,
5,27,39.12897822,210.5077263,FALSE,FALSE,CC(C)NC1CCCCC1,FC(F)(F)c1ccc(cc1)C(Cl)=O,TRAIN,209.6146112,210.5077263,0.893115104,0,
5,28,39.12897822,554.218134,FALSE,FALSE,COc1ccccc1N,FC(F)(F)c1ccc(cc1)C(Cl)=O,TRAIN,554.2138356,554.218134,0.0042984,0,
5,29,39.12897822,192.6821285,FALSE,FALSE,NC(c1ccccc1)(c2ccccc2)c3ccccc3,FC(F)(F)c1ccc(cc1)C(Cl)=O,TRAIN,188.5510769,192.6821285,4.131051572,0,
5,30,39.12897822,226.1717549,FALSE,FALSE,Cc1cccc(C)c1N,FC(F)(F)c1ccc(cc1)C(Cl)=O,TRAIN,222.7757658,226.1717549,3.395989104,0,
5,31,39.12897822,345.4334664,FALSE,FALSE,CC1CN(C(OC(C)(C)C)=O)CC(C)N1,FC(F)(F)c1ccc(cc1)C(Cl)=O,TRAIN,344.8483883,345.4334664,0.585078127,0,
5,32,39.12897822,202.3929191,FALSE,FALSE,N#CCCNc1ccccc1,FC(F)(F)c1ccc(cc1)C(Cl)=O,TRAIN,201.5523479,202.3929191,0.84057116,0,
5,33,39.12897822,184.9470929,FALSE,FALSE,Nc1ccccc1F,FC(F)(F)c1ccc(cc1)C(Cl)=O,TRAIN,183.7064571,184.9470929,1.2406358,0,
5,35,39.12897822,204.9373882,FALSE,FALSE,COc1cccc(N)c1,FC(F)(F)c1ccc(cc1)C(Cl)=O,TRAIN,204.820793,204.9373882,0.116595201,0,
5,36,39.12897822,180.4622496,FALSE,FALSE,Nc1ccc(cc1)C(=O)c2ccccc2,FC(F)(F)c1ccc(cc1)C(Cl)=O,TRAIN,178.7088311,180.4622496,1.753418509,0,
5,37,39.12897822,126.4305177,FALSE,FALSE,FC1=CC=C(OC2=CC=C(N)C=C2)C=C1,FC(F)(F)c1ccc(cc1)C(Cl)=O,TEST1,126.2639597,126.4305177,0.166558009,0,20.2119
6,1,4.505172125,5.654084903,FALSE,TRUE,CC(N)(C)C,ClC(=O)c1ccc(cc1)c2ccccc2,TRAIN,3.967887981,3.967887981,1.686196922,0,
6,3,4.505172125,13.55168489,FALSE,FALSE,Nc1ccc(F)cc1,ClC(=O)c1ccc(cc1)c2ccccc2,TRAIN,13.48859629,13.55168489,0.063088602,0,10.327
6,4,4.505172125,212.0672601,FALSE,FALSE,COc1ccc(N)cc1,ClC(=O)c1ccc(cc1)c2ccccc2,TRAIN,212.0637984,212.0672601,0.003461742,0,
6,5,4.505172125,13.36448598,FALSE,FALSE,Nc1ccccc1,ClC(=O)c1ccc(cc1)c2ccccc2,TRAIN,13.31455245,13.36448598,0.049933529,0,
6,6,4.505172125,11.5701275,FALSE,FALSE,Nc1c(C)cc(C)cc1C,ClC(=O)c1ccc(cc1)c2ccccc2,TRAIN,11.41184692,11.5701275,0.158280576,0,
6,7,4.505172125,51.05527638,FALSE,FALSE,CCCCCCCc1ccc(N)cc1,ClC(=O)c1ccc(cc1)c2ccccc2,TRAIN,51.05181464,51.05527638,0.003461742,0,
6,8,4.505172125,6.833345866,FALSE,FALSE,CC(C)c1cccc(C(C)C)c1N,ClC(=O)c1ccc(cc1)c2ccccc2,TRAIN,6.006301075,6.833345866,0.827044791,0,
6,9,4.505172125,8.758107894,FALSE,FALSE,C1CCC(CC1)NC2CCCCC2,ClC(=O)c1ccc(cc1)c2ccccc2,TRAIN,8.679389997,8.758107894,0.078717897,0,
6,10,4.505172125,51.03448276,FALSE,FALSE,CCCCCCc1ccc(N)cc1,ClC(=O)c1ccc(cc1)c2ccccc2,TRAIN,51.03102102,51.03448276,0.003461742,0,
6,11,4.505172125,5.105148127,FALSE,TRUE,CSc1ccccc1N,ClC(=O)c1ccc(cc1)c2ccccc2,TRAIN,3.892379178,3.892379178,1.212768949,0,
6,12,4.505172125,7.051549738,FALSE,FALSE,Nc1ccccc1c2ccccc2,ClC(=O)c1ccc(cc1)c2ccccc2,TRAIN,6.202815588,7.051549738,0.84873415,0,
6,13,4.505172125,29.09169964,FALSE,FALSE,CC(C)(C)c1ccc(N)cc1,ClC(=O)c1ccc(cc1)c2ccccc2,TRAIN,29.0882379,29.09169964,0.003461742,0,
6,14,4.505172125,6.309640069,FALSE,TRUE,CC(C)NC(C)C,ClC(=O)c1ccc(cc1)c2ccccc2,TRAIN,6.139699841,6.139699841,0.169940228,0,
6,15,4.505172125,6.182335068,FALSE,TRUE,Nc1ccc(Br)cc1,ClC(=O)c1ccc(cc1)c2ccccc2,TRAIN,5.127427279,5.127427279,1.054907789,0,
6,16,4.505172125,0,TRUE,FALSE,CC1CCCCN1,ClC(=O)c1ccc(cc1)c2ccccc2,TRAIN,0,0,0,1,
6,17,4.505172125,8.030488635,FALSE,FALSE,Nc1cccc2cccnc12,ClC(=O)c1ccc(cc1)c2ccccc2,TRAIN,7.878589486,8.030488635,0.151899149,0,
6,18,4.505172125,7.084679142,FALSE,FALSE,CC(=O)c1cccc(N)c1,ClC(=O)c1ccc(cc1)c2ccccc2,TRAIN,6.33576184,7.084679142,0.748917302,0,
6,19,4.505172125,0,TRUE,FALSE,C1COCCN1,ClC(=O)c1ccc(cc1)c2ccccc2,TRAIN,0,0,0,1,
6,20,4.505172125,8.254994262,FALSE,FALSE,COc1ccc(cc1N)C(F)(F)F,ClC(=O)c1ccc(cc1)c2ccccc2,TRAIN,7.49265909,8.254994262,0.762335172,0,
6,21,4.505172125,24.44514304,FALSE,FALSE,COCCOc1ccccc1N,ClC(=O)c1ccc(cc1)c2ccccc2,TRAIN,24.42878285,24.44514304,0.016360191,0,
6,22,4.505172125,0,TRUE,FALSE,CCC(N)CC,ClC(=O)c1ccc(cc1)c2ccccc2,TRAIN,0,0,0,1,
6,23,4.505172125,10.29126214,FALSE,FALSE,CC1CCCC(C)N1,ClC(=O)c1ccc(cc1)c2ccccc2,TRAIN,10.14038607,10.29126214,0.150876067,0,
6,24,4.505172125,7.141180946,FALSE,FALSE,Nc1ccc(C=C)cc1,ClC(=O)c1ccc(cc1)c2ccccc2,TRAIN,7.013120895,7.141180946,0.128060051,0,
6,25,4.505172125,56.2030821,FALSE,FALSE,Cc1ccc(N)cc1,ClC(=O)c1ccc(cc1)c2ccccc2,TRAIN,56.19962036,56.2030821,0.003461742,0,
6,26,4.505172125,24.7827899,FALSE,FALSE,Cc1cccc(N)c1,ClC(=O)c1ccc(cc1)c2ccccc2,TRAIN,24.77932816,24.7827899,0.003461742,0,
6,27,4.505172125,8.32971168,FALSE,FALSE,CC(C)NC1CCCCC1,ClC(=O)c1ccc(cc1)c2ccccc2,TRAIN,8.192333952,8.32971168,0.137377728,0,
6,28,4.505172125,21.07102997,FALSE,FALSE,COc1ccccc1N,ClC(=O)c1ccc(cc1)c2ccccc2,TRAIN,21.02089476,21.07102997,0.050135213,0,
6,29,4.505172125,5.33818623,FALSE,TRUE,NC(c1ccccc1)(c2ccccc2)c3ccccc3,ClC(=O)c1ccc(cc1)c2ccccc2,TRAIN,4.024127513,4.024127513,1.314058717,0,
6,30,4.505172125,4.35568845,FALSE,TRUE,Cc1cccc(C)c1N,ClC(=O)c1ccc(cc1)c2ccccc2,TRAIN,2.839208269,2.839208269,1.516480181,0,
6,31,4.505172125,14.49704777,FALSE,FALSE,CC1CN(C(OC(C)(C)C)=O)CC(C)N1,ClC(=O)c1ccc(cc1)c2ccccc2,TRAIN,13.95447245,14.49704777,0.542575318,0,
6,32,4.505172125,4.122270221,FALSE,TRUE,N#CCCNc1ccccc1,ClC(=O)c1ccc(cc1)c2ccccc2,TRAIN,2.215562679,2.215562679,1.906707542,0,
6,33,4.505172125,5.216105398,FALSE,TRUE,Nc1ccccc1F,ClC(=O)c1ccc(cc1)c2ccccc2,TRAIN,4.126199771,4.126199771,1.089905627,0,
6,35,4.505172125,9.082512369,FALSE,FALSE,COc1cccc(N)c1,ClC(=O)c1ccc(cc1)c2ccccc2,TRAIN,8.946561926,9.082512369,0.135950443,0,
6,36,4.505172125,8.176088088,FALSE,FALSE,Nc1ccc(cc1)C(=O)c2ccccc2,ClC(=O)c1ccc(cc1)c2ccccc2,TRAIN,7.572728884,8.176088088,0.603359204,0,
6,37,4.505172125,19.32681316,FALSE,FALSE,FC1=CC=C(OC2=CC=C(N)C=C2)C=C1,ClC(=O)c1ccc(cc1)c2ccccc2,TEST1,19.31104287,19.32681316,0.015770291,0,8.1901
7,1,16.83885254,5.240550366,FALSE,TRUE,CC(N)(C)C,ClC(=O)c1sccc1,TRAIN,0,0,14.66200267,0,
7,3,16.83885254,12.03655681,FALSE,TRUE,Nc1ccc(F)cc1,ClC(=O)c1sccc1,TRAIN,2.228261352,2.228261352,9.808295458,0,4.1765
7,4,16.83885254,115.8989682,FALSE,FALSE,COc1ccc(N)cc1,ClC(=O)c1sccc1,TRAIN,114.5388467,115.8989682,1.360121493,0,
7,5,16.83885254,7.563419186,FALSE,TRUE,Nc1ccccc1,ClC(=O)c1sccc1,TRAIN,0,0,14.27316446,0,
7,6,16.83885254,9.642731562,FALSE,TRUE,Nc1c(C)cc(C)cc1C,ClC(=O)c1sccc1,TRAIN,0,0,12.86948766,0,
7,7,16.83885254,19.97127607,FALSE,TRUE,CCCCCCCc1ccc(N)cc1,ClC(=O)c1sccc1,TRAIN,14.62766647,14.62766647,5.343609604,0,
7,8,16.83885254,13.4643595,FALSE,TRUE,CC(C)c1cccc(C(C)C)c1N,ClC(=O)c1sccc1,TRAIN,3.640181372,3.640181372,9.824178128,0,
7,9,16.83885254,11.72242784,FALSE,TRUE,C1CCC(CC1)NC2CCCCC2,ClC(=O)c1sccc1,TRAIN,0.694254884,0.694254884,11.02817296,0,
7,10,16.83885254,23.36041879,FALSE,TRUE,CCCCCCc1ccc(N)cc1,ClC(=O)c1sccc1,TRAIN,19.87700005,19.87700005,3.483418735,0,
7,11,16.83885254,15.40872673,FALSE,TRUE,CSc1ccccc1N,ClC(=O)c1sccc1,TRAIN,6.880404963,6.880404963,8.528321767,0,
7,12,16.83885254,18.46107471,FALSE,TRUE,Nc1ccccc1c2ccccc2,ClC(=O)c1sccc1,TRAIN,10.67796064,10.67796064,7.783114067,0,
7,13,16.83885254,16.11688907,FALSE,TRUE,CC(C)(C)c1ccc(N)cc1,ClC(=O)c1sccc1,TRAIN,8.716629145,8.716629145,7.400259925,0,
7,14,16.83885254,13.96134515,FALSE,TRUE,CC(C)NC(C)C,ClC(=O)c1sccc1,TRAIN,6.838338246,6.838338246,7.123006904,0,
7,15,16.83885254,15.60449741,FALSE,TRUE,Nc1ccc(Br)cc1,ClC(=O)c1sccc1,TRAIN,6.156048932,6.156048932,9.448448478,0,
7,16,16.83885254,3741.538462,FALSE,FALSE,CC1CCCCN1,ClC(=O)c1sccc1,TRAIN,3740.719123,3741.538462,0.819339386,0,
7,17,16.83885254,16.65160084,FALSE,TRUE,Nc1cccc2cccnc12,ClC(=O)c1sccc1,TRAIN,8.006009724,8.006009724,8.645591116,0,
7,18,16.83885254,15.73594033,FALSE,TRUE,CC(=O)c1cccc(N)c1,ClC(=O)c1sccc1,TRAIN,4.441272561,4.441272561,11.29466777,0,
7,19,16.83885254,5120,FALSE,FALSE,C1COCCN1,ClC(=O)c1sccc1,TRAIN,5119.190312,5120,0.809687994,0,
7,20,16.83885254,16.54937893,FALSE,TRUE,COc1ccc(cc1N)C(F)(F)F,ClC(=O)c1sccc1,TRAIN,10.32717409,10.32717409,6.222204835,0,
7,21,16.83885254,14.65157233,FALSE,TRUE,COCCOc1ccccc1N,ClC(=O)c1sccc1,TRAIN,4.075260772,4.075260772,10.57631156,0,
7,22,16.83885254,5254.736842,FALSE,FALSE,CCC(N)CC,ClC(=O)c1sccc1,TRAIN,5252.594904,5254.736842,2.141938024,0,
7,23,16.83885254,13.69966028,FALSE,TRUE,CC1CCCC(C)N1,ClC(=O)c1sccc1,TRAIN,4.222915079,4.222915079,9.476745201,0,
7,24,16.83885254,15.97669992,FALSE,TRUE,Nc1ccc(C=C)cc1,ClC(=O)c1sccc1,TRAIN,6.487898135,6.487898135,9.488801785,0,
7,25,16.83885254,25.15374621,FALSE,TRUE,Cc1ccc(N)cc1,ClC(=O)c1sccc1,TRAIN,23.00105572,23.00105572,2.152690489,0,
7,26,16.83885254,13.06228964,FALSE,TRUE,Cc1cccc(N)c1,ClC(=O)c1sccc1,TRAIN,4.401269642,4.401269642,8.661019998,0,
7,27,16.83885254,22.51242413,FALSE,TRUE,CC(C)NC1CCCCC1,ClC(=O)c1sccc1,TRAIN,16.55620003,16.55620003,5.956224102,0,
7,28,16.83885254,10.7042197,FALSE,TRUE,COc1ccccc1N,ClC(=O)c1sccc1,TRAIN,0,0,12.00293346,0,
7,29,16.83885254,23.48623853,FALSE,TRUE,NC(c1ccccc1)(c2ccccc2)c3ccccc3,ClC(=O)c1sccc1,TRAIN,18.77675186,18.77675186,4.709486673,0,
7,30,16.83885254,23.14451403,FALSE,TRUE,Cc1cccc(C)c1N,ClC(=O)c1sccc1,TRAIN,17.52511392,17.52511392,5.619400105,0,
7,31,16.83885254,14.35101337,FALSE,TRUE,CC1CN(C(OC(C)(C)C)=O)CC(C)N1,ClC(=O)c1sccc1,TRAIN,4.85357258,4.85357258,9.49744079,0,
7,32,16.83885254,24.20845724,FALSE,TRUE,N#CCCNc1ccccc1,ClC(=O)c1sccc1,TRAIN,21.39439938,21.39439938,2.81405786,0,
7,33,16.83885254,23.21701501,FALSE,TRUE,Nc1ccccc1F,ClC(=O)c1sccc1,TRAIN,19.31143703,19.31143703,3.905577977,0,
7,35,16.83885254,21.81694685,FALSE,TRUE,COc1cccc(N)c1,ClC(=O)c1sccc1,TRAIN,15.65236366,15.65236366,6.164583186,0,
7,36,16.83885254,27.74217867,FALSE,FALSE,Nc1ccc(cc1)C(=O)c2ccccc2,ClC(=O)c1sccc1,TRAIN,24.71498321,27.74217867,3.027195456,0,
7,37,16.83885254,10.64526088,FALSE,TRUE,FC1=CC=C(OC2=CC=C(N)C=C2)C=C1,ClC(=O)c1sccc1,TEST1,2.991022833,2.991022833,7.654238047,0,3.3328
7,54,16.83885254,0,TRUE,FALSE,CNCCC(OC1=CC=C(C(F)(F)F)C=C1)C2=CC=CC=C2,ClC(=O)c1sccc1,TEST1,0,0,0,1,
7,55,16.83885254,0,TRUE,FALSE,FC(C=C1)=CC=C1[C@H]2[C@H](COC3=CC4=C(OCO4)C=C3)CNCC2,ClC(=O)c1sccc1,TEST1,0,0,0,1,
7,56,16.83885254,154.66,FALSE,FALSE,C[C@@H](NCCCC1=CC(C(F)(F)F)=CC=C1)C2=CC=CC3=CC=CC=C32,ClC(=O)c1sccc1,TEST1,144.4190533,154.66,10.24094673,0,
8,1,5.887430329,4.2572018,FALSE,TRUE,CC(N)(C)C,ClC(=O)c1ccc2ccccc2c1,TRAIN,0.084284214,0.084284214,4.172917586,0,
8,3,5.887430329,15.64396494,FALSE,FALSE,Nc1ccc(F)cc1,ClC(=O)c1ccc2ccccc2c1,TRAIN,15.60029849,15.64396494,0.04366645,0,10.3793
8,4,5.887430329,199.3154447,FALSE,FALSE,COc1ccc(N)cc1,ClC(=O)c1ccc2ccccc2c1,TRAIN,199.314988,199.3154447,0.000456668,0,
8,5,5.887430329,15.84514345,FALSE,FALSE,Nc1ccccc1,ClC(=O)c1ccc2ccccc2c1,TRAIN,15.76666128,15.84514345,0.078482172,0,
8,6,5.887430329,13.86436466,FALSE,FALSE,Nc1c(C)cc(C)cc1C,ClC(=O)c1ccc2ccccc2c1,TRAIN,13.19919819,13.86436466,0.665166467,0,
8,7,5.887430329,69.24112227,FALSE,FALSE,CCCCCCCc1ccc(N)cc1,ClC(=O)c1ccc2ccccc2c1,TRAIN,69.2406656,69.24112227,0.000456668,0,
8,8,5.887430329,6.3769561,FALSE,TRUE,CC(C)c1cccc(C(C)C)c1N,ClC(=O)c1ccc2ccccc2c1,TRAIN,3.535224883,3.535224883,2.841731217,0,
8,9,5.887430329,11.87218425,FALSE,FALSE,C1CCC(CC1)NC2CCCCC2,ClC(=O)c1ccc2ccccc2c1,TRAIN,11.68739868,11.87218425,0.184785567,0,
8,10,5.887430329,70.19092066,FALSE,FALSE,CCCCCCc1ccc(N)cc1,ClC(=O)c1ccc2ccccc2c1,TRAIN,70.19046399,70.19092066,0.000456668,0,
8,11,5.887430329,5.890660054,FALSE,TRUE,CSc1ccccc1N,ClC(=O)c1ccc2ccccc2c1,TRAIN,2.931266101,2.931266101,2.959393953,0,
8,12,5.887430329,6.394634962,FALSE,TRUE,Nc1ccccc1c2ccccc2,ClC(=O)c1ccc2ccccc2c1,TRAIN,4.459163081,4.459163081,1.935471881,0,
8,13,5.887430329,76.06825431,FALSE,FALSE,CC(C)(C)c1ccc(N)cc1,ClC(=O)c1ccc2ccccc2c1,TRAIN,76.06779764,76.06825431,0.000456668,0,
8,14,5.887430329,10.59337103,FALSE,FALSE,CC(C)NC(C)C,ClC(=O)c1ccc2ccccc2c1,TRAIN,10.38631096,10.59337103,0.207060068,0,
8,15,5.887430329,4.892978367,FALSE,TRUE,Nc1ccc(Br)cc1,ClC(=O)c1ccc2ccccc2c1,TRAIN,2.073453847,2.073453847,2.81952452,0,
8,16,5.887430329,3413.333333,FALSE,FALSE,CC1CCCCN1,ClC(=O)c1ccc2ccccc2c1,TRAIN,3413.331822,3413.333333,0.001510725,0,
8,17,5.887430329,11.30980064,FALSE,FALSE,Nc1cccc2cccnc12,ClC(=O)c1ccc2ccccc2c1,TRAIN,11.21138857,11.30980064,0.098412072,0,
8,18,5.887430329,5.465893005,FALSE,TRUE,CC(=O)c1cccc(N)c1,ClC(=O)c1ccc2ccccc2c1,TRAIN,2.974019258,2.974019258,2.491873747,0,
8,19,5.887430329,0,TRUE,FALSE,C1COCCN1,ClC(=O)c1ccc2ccccc2c1,TRAIN,0,0,0,1,
8,20,5.887430329,5.34200839,FALSE,TRUE,COc1ccc(cc1N)C(F)(F)F,ClC(=O)c1ccc2ccccc2c1,TRAIN,2.442120299,2.442120299,2.899888091,0,
8,21,5.887430329,38.19865533,FALSE,FALSE,COCCOc1ccccc1N,ClC(=O)c1ccc2ccccc2c1,TRAIN,38.16637691,38.19865533,0.032278419,0,
8,22,5.887430329,0,TRUE,FALSE,CCC(N)CC,ClC(=O)c1ccc2ccccc2c1,TRAIN,0,0,0,1,
8,23,5.887430329,10.59216143,FALSE,FALSE,CC1CCCC(C)N1,ClC(=O)c1ccc2ccccc2c1,TRAIN,10.03064961,10.59216143,0.561511823,0,
8,24,5.887430329,10.50392973,FALSE,FALSE,Nc1ccc(C=C)cc1,ClC(=O)c1ccc2ccccc2c1,TRAIN,10.23066456,10.50392973,0.273265172,0,
8,25,5.887430329,64.64998186,FALSE,FALSE,Cc1ccc(N)cc1,ClC(=O)c1ccc2ccccc2c1,TRAIN,64.64952519,64.64998186,0.000456668,0,
8,26,5.887430329,26.25129803,FALSE,FALSE,Cc1cccc(N)c1,ClC(=O)c1ccc2ccccc2c1,TRAIN,26.25084136,26.25129803,0.000456668,0,
8,27,5.887430329,9.993060375,FALSE,FALSE,CC(C)NC1CCCCC1,ClC(=O)c1ccc2ccccc2c1,TRAIN,9.623979581,9.993060375,0.369080794,0,
8,28,5.887430329,27.48531062,FALSE,FALSE,COc1ccccc1N,ClC(=O)c1ccc2ccccc2c1,TRAIN,27.46309074,27.48531062,0.022219877,0,
8,29,5.887430329,6.524925452,FALSE,TRUE,NC(c1ccccc1)(c2ccccc2)c3ccccc3,ClC(=O)c1ccc2ccccc2c1,TRAIN,4.574514708,4.574514708,1.950410744,0,
8,30,5.887430329,3.465254395,FALSE,TRUE,Cc1cccc(C)c1N,ClC(=O)c1ccc2ccccc2c1,TRAIN,0,0,4.555879483,0,
8,31,5.887430329,5.251694463,FALSE,TRUE,CC1CN(C(OC(C)(C)C)=O)CC(C)N1,ClC(=O)c1ccc2ccccc2c1,TRAIN,3.223908315,3.223908315,2.027786148,0,
8,32,5.887430329,4.596740707,FALSE,TRUE,N#CCCNc1ccccc1,ClC(=O)c1ccc2ccccc2c1,TRAIN,1.076352661,1.076352661,3.520388046,0,
8,33,5.887430329,6.262273033,FALSE,TRUE,Nc1ccccc1F,ClC(=O)c1ccc2ccccc2c1,TRAIN,3.661007179,3.661007179,2.601265854,0,
8,35,5.887430329,14.02798853,FALSE,FALSE,COc1cccc(N)c1,ClC(=O)c1ccc2ccccc2c1,TRAIN,13.82280412,14.02798853,0.205184409,0,
8,36,5.887430329,6.593145974,FALSE,TRUE,Nc1ccc(cc1)C(=O)c2ccccc2,ClC(=O)c1ccc2ccccc2c1,TRAIN,4.021632716,4.021632716,2.571513258,0,
8,37,5.887430329,26.67313759,FALSE,FALSE,FC1=CC=C(OC2=CC=C(N)C=C2)C=C1,ClC(=O)c1ccc2ccccc2c1,TEST1,26.56327967,26.67313759,0.10985792,0,11.7187
9,1,4.708403538,1.672350522,FALSE,TRUE,CC(N)(C)C,COc1ccc(cc1)C(Cl)=O,TRAIN,0,0,4.528162664,0,
9,3,4.708403538,4.302568691,FALSE,TRUE,Nc1ccc(F)cc1,COc1ccc(cc1)C(Cl)=O,TRAIN,2.594054689,2.594054689,1.708514002,0,3.2689
9,4,4.708403538,54.78698068,FALSE,FALSE,COc1ccc(N)cc1,COc1ccc(cc1)C(Cl)=O,TRAIN,54.77714086,54.78698068,0.009839818,0,
